DEVELOPMENT_ID,LATITUDE,LONGITUDE,STATE_NAME
IL022000001,42.252038,-89.092804,IL
IL022000007,42.277958,-89.10487,IL
IL022000009,42.27583,-89.092558,IL
IL022000020,42.271227,-89.125857,IL
IL022000021,42.270148,-89.078934,IL
IL022000023,42.215581,-89.066763,IL
IL022000414,42.271193,-89.081833,IL
IL022005152,42.263192,-89.090751,IL
IL024000001,41.518822,-88.085807,IL
IL024000005,41.530955,-88.086209,IL
IL024000007,41.524651,-88.134565,IL
IL025000001,41.502724,-87.62091,IL
IL025000002,41.509957,-87.622883,IL
IL025000004,41.638948,-87.705354,IL
IL025000005,41.509867,-87.623775,IL
IL025000006,41.503575,-87.59286,IL
IL025000007,41.512277,-87.588702,IL
IL025000008,41.640697,-87.699417,IL
IL025000009,41.500815,-87.634466,IL
IL025000011,42.048012,-87.832567,IL
IL025000012,41.64984,-87.697824,IL
IL025000013,41.4872,-87.6819,IL
IL025000015,42.048849,-87.747815,IL
IL025000020,42.036097,-87.890822,IL
IL025000022,41.500805,-87.634467,IL
IL025000023,42.084484,-87.985213,IL
IL025000024,41.611523,-87.665856,IL
IL025000029,42.039362,-87.703879,IL
IL025000030,42.143571,-87.910056,IL
IL025000031,42.059058,-87.68314,IL
IL025000098,42.054286,-87.681954,IL
IL025000099,42.144525,-87.921598,IL
IL026000001,42.350706,-87.830886,IL
IL026000006,42.384421,-87.864978,IL
IL028222222,40.01561,-89.849964,IL
IL030000010,38.6266,-90.1613,IL
IL030000021,38.566907,-90.109128,IL
IL030000022,38.564378,-90.104994,IL
IL030000031,38.579322,-90.121726,IL
IL030000041,38.580271,-90.113231,IL
IL030000051,38.512511,-89.979986,IL
IL030000061,38.636021,-90.085007,IL
IL030000062,38.252577,-89.751469,IL
IL035000001,41.858412,-89.479024,IL
IL035000002,41.859022,-89.479097,IL
IL037000001,39.187401,-89.643877,IL
IL039000001,41.13273,-87.866296,IL
IL039000002,41.123265,-87.861704,IL
IL040000001,40.1335,-89.3693,IL
IL041000001,37.149075,-88.73283,IL
IL042000001,40.309976,-90.059334,IL
IL044000001,40.566996,-89.648249,IL
IL048200150,38.009658,-89.241395,IL
IL049000001,39.0144,-90.6189,IL
IL050000002,37.840174,-89.131137,IL
IL051000001,40.482642,-89.012705,IL
IL051000002,40.474874,-89.004448,IL
IL053000003,37.756879,-89.350774,IL
IL053000004,37.81475,-89.224461,IL
IL053000006,37.725496,-89.213316,IL
IL053000007,37.768058,-89.331578,IL
IL053000008,37.72662,-89.23431,IL
IL056000001,42.332794,-87.864803,IL
IL056000002,42.445949,-87.830341,IL
IL056000004,42.244245,-88.001581,IL
IL056000005,42.153232,-88.140656,IL
IL057000001,38.533652,-89.129548,IL
IL057000003,38.754182,-89.099885,IL
IL058000001,37.2028,-88.5008,IL
IL061000003,37.880564,-89.110279,IL
IL063000001,37.551714,-88.972224,IL
IL065000001,38.668599,-88.483044,IL
IL066000006,37.5231,-88.1289,IL
IL068000001,37.981553,-88.32426,IL
IL069000001,39.386188,-87.699769,IL
IL070000001,39.270436,-88.243606,IL
IL071000001,39.608094,-90.801049,IL
IL073000001,39.749112,-90.536061,IL
IL074000001,38.976245,-90.44764,IL
IL076000001,40.455161,-90.675785,IL
IL076000002,40.461648,-90.652416,IL
IL076000003,40.556477,-90.519869,IL
IL078000001,38.889653,-89.412253,IL
IL079000002,39.73115,-90.231445,IL
IL083000001,42.269886,-89.144149,IL
IL083000003,42.478834,-89.046138,IL
IL083000006,42.303594,-89.103826,IL
IL084000004,40.5527,-90.035352,IL
IL085000001,40.945301,-90.375132,IL
IL085000002,40.94125,-90.340908,IL
IL085000003,40.803371,-90.397082,IL
IL089000100,41.922023,-88.752806,IL
IL089000200,41.927296,-88.75882,IL
IL089000300,41.987976,-88.692172,IL
IL090000001,41.744785,-88.348185,IL
IL090000002,41.749869,-88.294136,IL
IL092000002,42.044891,-88.293829,IL
IL093000001,38.415779,-87.768959,IL
IL094000002,40.883814,-88.639707,IL
IL094000003,40.6866,-88.2924,IL
IL095000001,42.01332,-89.331038,IL
IL096000001,38.737386,-88.084806,IL
IL100000001,39.48358,-88.353578,IL
IL103000001,41.884092,-87.801816,IL
IL104000001,40.895371,-89.034928,IL
IL107000001,42.333575,-87.845121,IL
IL116000001,42.244738,-88.313855,IL
IL118000001,38.089581,-88.541363,IL
IL128000001,39.9066,-88.5268,IL
IL131000001,41.206188,-90.752877,IL
IN002001001,38.6962,-87.5139,IN
IN002002002,38.674473,-87.533501,IN
IN002004004,38.6693,-87.5106,IN
IN003000001,41.096414,-85.103119,IN
IN003000002,41.052868,-85.166618,IN
IN003000004,41.094325,-85.156088,IN
IN005000004,40.20777,-85.36899,IN
IN005000008,40.154424,-85.387069,IN
IN006000001,40.093501,-85.708699,IN
IN007046901,40.481428,-86.125979,IN
IN007046902,40.466332,-86.122079,IN
IN009000001,39.827674,-84.883016,IN
IN009000002,39.829047,-84.92818,IN
IN009000003,39.838492,-84.88225,IN
IN010000001,41.579082,-87.495589,IN
IN010000002,41.623702,-87.518541,IN
IN011000001,41.600631,-87.337361,IN
IN011000004,41.559181,-87.351272,IN
IN011000005,41.585157,-87.403675,IN
IN011000006,41.593907,-87.379851,IN
IN011000007,41.577433,-87.350322,IN
IN011000008,41.603825,-87.269507,IN
IN011000009,41.528174,-87.319676,IN
IN011000010,41.581162,-87.314694,IN
IN011000011,41.6116,-87.266,IN
IN011000012,41.599436,-87.338653,IN
IN012000002,38.30067,-85.828798,IN
IN012000004,38.286187,-85.826583,IN
IN015000001,41.670725,-86.258751,IN
IN015000002,41.670744,-86.25919,IN
IN015000003,41.689974,-86.231503,IN
IN015000004,41.700206,-86.285233,IN
IN016000002,37.951087,-87.555788,IN
IN016000003,37.994173,-87.582047,IN
IN016000067,37.969813,-87.564892,IN
IN016001011,37.980127,-87.578364,IN
IN017000001,39.774641,-86.149269,IN
IN017000002,39.778913,-86.151318,IN
IN017000006,39.778432,-86.213338,IN
IN017000007,39.774943,-86.196056,IN
IN017000013,39.822789,-86.124769,IN
IN018000001,37.965106,-86.766888,IN
IN019000001,41.717238,-86.896654,IN
IN019000002,41.692799,-86.896744,IN
IN020000001,41.651389,-86.174604,IN
IN020000002,41.661294,-86.175159,IN
IN021000001,39.4044,-87.3918,IN
IN021000002,39.434821,-87.42116,IN
IN021000004,39.478683,-87.411184,IN
IN021000005,39.493432,-87.399437,IN
IN021000006,39.476716,-87.388245,IN
IN022474011,39.175081,-86.547875,IN
IN022474022,39.146701,-86.522304,IN
IN023100000,38.289545,-85.75174,IN
IN023200000,38.270466,-85.739605,IN
IN024000001,37.885786,-87.049299,IN
IN025000001,38.440582,-85.669691,IN
IN025000002,38.439372,-85.668369,IN
IN026000003,41.684512,-85.968428,IN
IN026000007,41.691429,-85.966794,IN
IN029000001,41.647381,-87.443642,IN
IN029000002,41.628891,-87.476353,IN
IN029000004,41.638928,-87.455138,IN
IN030000001,38.652221,-87.173132,IN
IN031000001,38.86448,-86.485899,IN
IN032000001,39.036,-86.9274,IN
IN035000001,39.521687,-87.128871,IN
IN035000002,39.521681,-87.128895,IN
IN036000001,41.454351,-85.273231,IN
IN037000010,37.943534,-87.899782,IN
IN039000001,41.642019,-84.994812,IN
IN041000001,40.549584,-85.680869,IN
IN041000002,40.5621,-85.660023,IN
IN055000001,39.0295,-87.1602,IN
IN058012347,39.20074,-85.915936,IN
IN067000001,38.7982,-87.4534,IN
IN090000001,39.107362,-84.864073,IN
IN091000001,40.7618,-86.048033,IN
KS001000001,39.126827,-94.61546,KS
KS001000002,39.095051,-94.630533,KS
KS001000003,39.068059,-94.669152,KS
KS001000004,39.118304,-94.632745,KS
KS001000005,39.053341,-94.620613,KS
KS001000006,39.06935,-94.674843,KS
KS001000010,39.134812,-94.618699,KS
KS001000011,39.094661,-94.642073,KS
KS001000012,39.070442,-94.655944,KS
KS001000013,39.143074,-94.697436,KS
KS001000015,39.145106,-94.685483,KS
KS001000016,39.068774,-94.675004,KS
KS001000018,39.057502,-94.613173,KS
KS001000021,39.120414,-94.725447,KS
KS001000022,39.145164,-94.719577,KS
KS001000024,39.11777,-94.754555,KS
KS002000001,39.05657,-95.723825,KS
KS002000003,39.021284,-95.64574,KS
KS002000004,39.041491,-95.684534,KS
KS002000005,39.044257,-95.677908,KS
KS003000001,39.7858,-101.7311,KS
KS004000001,37.701645,-97.372843,KS
KS004000002,37.719282,-97.339048,KS
KS004000003,37.730926,-97.31111,KS
KS007000001,39.822824,-97.056702,KS
KS009000001,39.060828,-94.889202,KS
KS010000001,39.829462,-96.06133,KS
KS012000001,39.821926,-100.535415,KS
KS013000001,39.893799,-96.868473,KS
KS014000001,39.680194,-97.089264,KS
KS015000001,38.07161,-97.347934,KS
KS016000001,38.033273,-97.942115,KS
KS017000001,39.561887,-95.122045,KS
KS018000046,37.154612,-98.018309,KS
KS020000001,39.435275,-98.693191,KS
KS021000001,39.130249,-100.860504,KS
KS022000001,39.800286,-101.043458,KS
KS027000001,38.888666,-98.864925,KS
KS028000001,38.211777,-98.200841,KS
KS029000001,37.67792,-96.976335,KS
KS030000001,39.682764,-96.651424,KS
KS031000001,39.377644,-97.137613,KS
KS032000001,38.349931,-97.005749,KS
KS037000400,37.262618,-97.396758,KS
KS038000001,38.834699,-97.59547,KS
KS047000001,38.0875,-99.8979,KS
KS049000001,37.923943,-95.4053,KS
KS050000001,39.760448,-99.119569,KS
KS051000002,39.7853,-98.9542,KS
KS052000001,38.174744,-94.710684,KS
KS053000001,38.953792,-95.2233,KS
KS054000001,39.899807,-95.802613,KS
KS055000003,39.354273,-101.706049,KS
KS056000001,39.338447,-95.462975,KS
KS057000001,37.279435,-98.580693,KS
KS059000001,38.20924,-97.517341,KS
KS060000001,39.693442,-96.743422,KS
KS063000012,39.205988,-96.577199,KS
KS065000001,38.576591,-97.66905,KS
KS066000001,37.909627,-97.426036,KS
KS069000001,37.412504,-95.678568,KS
KS070000001,38.398,-96.536526,KS
KS071000001,37.97591,-100.865353,KS
KS077000001,37.509554,-94.849535,KS
KS078000001,38.02533,-97.666865,KS
KS079000001,37.470208,-96.263069,KS
KS081000001,39.4525,-99.8634,KS
KS083000001,39.721999,-96.976596,KS
KS086000001,39.503936,-98.549822,KS
KS095000001,39.820776,-97.623306,KS
KS100000001,38.679396,-96.941551,KS
KS105000001,39.02837,-96.852039,KS
KS112000001,37.999268,-97.51608,KS
KS121000001,39.039461,-98.147281,KS
KS131100000,37.450155,-94.688544,KS
KS141000001,39.790338,-98.205994,KS
KS142000001,37.962156,-98.589654,KS
KS143000001,37.162388,-94.847239,KS
KS147000001,38.9766,-96.9912,KS
KS158000001,38.854456,-99.147666,KS
KY001000002,38.254519,-85.770615,KY
KY001000003,38.226813,-85.774925,KY
KY001000004,38.243114,-85.745462,KY
KY001000005,38.185992,-85.789521,KY
KY001000012,38.250117,-85.74656,KY
KY001000013,38.237096,-85.760184,KY
KY001000014,38.253439,-85.76406,KY
KY001000017,38.262116,-85.781066,KY
KY001000018,38.2142,-85.744392,KY
KY001000027,38.232503,-85.814925,KY
KY001000032,38.2298,-85.8214,KY
KY001000034,38.245993,-85.739184,KY
KY001000036,38.246029,-85.755402,KY
KY001000043,38.246527,-85.818516,KY
KY001000046,38.254282,-85.670401,KY
KY001000049,38.252529,-85.743417,KY
KY001000050,38.250475,-85.740808,KY
KY001000051,38.250294,-85.744529,KY
KY001000052,38.251991,-85.740122,KY
KY002000002,39.0798,-84.504,KY
KY002000006,39.068903,-84.511792,KY
KY002000011,39.077777,-84.503865,KY
KY004000001,37.976731,-84.488846,KY
KY004000002,38.083017,-84.451535,KY
KY004000003,38.04284,-84.487173,KY
KY004000004,38.053515,-84.501782,KY
KY004000006,38.06415,-84.503422,KY
KY004000007,38.063508,-84.481346,KY
KY004000008,38.047964,-84.538249,KY
KY004000009,38.063311,-84.484706,KY
KY004000010,38.048125,-84.478999,KY
KY004000011,38.047072,-84.478415,KY
KY004000012,37.981909,-84.475742,KY
KY004000028,37.985947,-84.484707,KY
KY004000033,38.0475,-84.4974,KY
KY006000001,37.06078,-88.585226,KY
KY006000002,37.070142,-88.6192,KY
KY006000003,37.073293,-88.599211,KY
KY006000004,37.093524,-88.608787,KY
KY006000005,37.06511,-88.583274,KY
KY007000001,37.329353,-87.517902,KY
KY008000001,37.099417,-84.59839,KY
KY009000001,37.7539,-87.1469,KY
KY009000002,37.76039,-87.085764,KY
KY011000001,36.8872,-87.489,KY
KY011000002,36.8634,-87.4874,KY
KY011000003,36.882966,-87.502577,KY
KY011000004,36.8634,-87.4874,KY
KY012000002,37.845935,-87.580545,KY
KY013000013,38.21065,-84.258052,KY
KY014000301,37.6542,-84.8316,KY
KY015000007,39.092004,-84.49117,KY
KY015000008,39.085648,-84.496553,KY
KY015000010,39.088911,-84.497503,KY
KY015000012,39.0816,-84.4878,KY
KY016000001,37.748395,-84.302003,KY
KY017000001,38.64065,-83.734092,KY
KY017000002,38.637598,-83.743654,KY
KY018000002,38.002111,-84.187218,KY
KY019000001,36.5977,-83.7836,KY
KY019000003,36.620923,-83.719212,KY
KY020000001,38.054343,-83.949909,KY
KY021000001,38.387416,-84.29229,KY
KY024000001,37.262011,-83.190679,KY
KY024000002,37.244346,-83.177119,KY
KY025000001,37.092586,-88.086866,KY
KY026000001,37.1004,-85.948,KY
KY026000002,36.996568,-85.918872,KY
KY027000001,37.814718,-82.803383,KY
KY027000002,37.803954,-82.812614,KY
KY030000001,36.599632,-88.305435,KY
KY031000001,36.741262,-84.160203,KY
KY032000001,38.1932,-83.4792,KY
KY034000001,37.878681,-84.584042,KY
KY035000001,37.6832,-82.7395,KY
KY036000001,37.727,-83.9152,KY
KY038000001,37.5693,-82.7522,KY
KY038000002,37.559054,-82.769645,KY
KY039000001,36.766628,-83.710114,KY
KY040000001,36.7535,-88.6309,KY
KY042000001,36.870144,-87.823883,KY
KY046000001,36.698197,-85.145008,KY
KY047000001,37.351381,-85.341887,KY
KY047000002,37.341781,-85.337363,KY
KY048000001,36.838043,-84.865025,KY
KY050000001,36.6698,-85.6927,KY
KY054000001,37.693085,-85.857577,KY
KY055000001,36.8429,-85.4254,KY
KY056000001,37.6605,-85.1967,KY
KY057000001,38.68261,-85.179566,KY
KY058000001,37.578751,-83.71557,KY
KY059000001,38.67356,-84.325922,KY
KY061000001,38.194039,-84.553948,KY
KY061000002,38.214739,-84.554097,KY
KY063000001,37.005341,-86.439686,KY
KY063000002,36.95085,-86.416948,KY
KY064000001,37.095085,-85.302223,KY
KY065000001,37.131022,-84.098586,KY
KY066000001,37.151746,-83.767738,KY
KY067000001,37.184642,-85.901012,KY
KY069000001,38.638898,-84.567143,KY
KY070000001,37.3367,-87.1494,KY
KY073000001,37.3033,-84.937,KY
KY074000001,38.46844,-82.621673,KY
KY075000001,37.166654,-87.69139,KY
KY081000812,36.659,-84.4272,KY
KY084000001,38.5995,-83.3214,KY
KY086000001,38.1683,-82.6596,KY
KY087000001,37.8182,-85.9406,KY
KY089000001,38.220831,-85.238605,KY
KY090000001,37.570235,-84.303092,KY
KY092000001,38.296931,-83.178452,KY
KY094000001,37.540525,-87.983475,KY
KY096000001,37.3301,-82.9373,KY
KY101000001,37.871134,-86.294681,KY
KY104000001,36.757097,-86.188443,KY
KY105000017,38.175446,-85.666419,KY
KY105000018,38.18863,-85.693496,KY
KY106000001,38.133141,-83.760987,KY
KY107000001,37.487219,-82.526126,KY
KY107000002,37.484263,-82.522328,KY
KY122000001,37.4184,-86.8699,KY
KY129000001,39.116899,-84.469356,KY
KY149000001,37.8478,-82.4518,KY
KY157000001,37.550191,-82.773558,KY
LA001002709,29.938945,-90.09679,LA
LA001002802,29.9305,-90.0994,LA
LA001003102,29.9534,-90.0726,LA
LA001004107,29.979469,-90.03143,LA
LA001005106,29.963702,-90.072971,LA
LA001005804,29.9734,-90.0866,LA
LA001007303,29.9506,-90.1055,LA
LA001007801,29.9506,-90.1055,LA
LA001008707,29.99483,-90.074204,LA
LA001008808,29.9992,-90.064,LA
LA001014713,29.98587,-90.031609,LA
LA001014716,30.0202,-90.0229,LA
LA001015301,29.944004,-90.080662,LA
LA001015302,29.9459,-90.0829,LA
LA001015401,29.944210000000002,-90.08332,LA
LA001016603,29.932869,-90.041354,LA
LA001025805,29.918646,-90.084615,LA
LA001058701,29.928251,-90.073827,LA
LA001062101,29.935,-90.0419,LA
LA001064702,29.986671,-90.035136,LA
LA001067807,29.980311,-90.03181,LA
LA001071601,29.934283,-90.039743,LA
LA001072602,29.935,-90.0419,LA
LA001077712,29.928164,-90.069345,LA
LA001081,29.986671,-90.035136,LA
LA001099103,29.9666,-90.0305,LA
LA001099105,29.939617,-90.039074,LA
LA002002200,32.485318,-93.754406,LA
LA002002500,32.538223,-93.773956,LA
LA002008910,32.446287,-93.749035,LA
LA003000001,30.53592,-91.198673,LA
LA003000002,30.501739,-91.135106,LA
LA003000003,30.453638,-91.143578,LA
LA003000005,30.421306,-91.191479,LA
LA003000006,30.43534,-91.180338,LA
LA004000002,30.258849,-93.191971,LA
LA004000003,30.202843,-93.22891,LA
LA005000010,30.239786,-92.007043,LA
LA005000011,30.229099,-92.048589,LA
LA005000012,30.222241,-91.994541,LA
LA006000001,32.4466,-92.0953,LA
LA006000002,32.4466,-92.0953,LA
LA006000006,32.474925,-92.092291,LA
LA006000009,32.464458,-92.104433,LA
LA006000013,32.523546,-92.117872,LA
LA011000001,29.902747,-90.138593,LA
LA011000002,29.909315,-90.147486,LA
LA023000002,31.282165,-92.448658,LA
LA023000003,31.31721,-92.479802,LA
LA023000004,31.317304,-92.487166,LA
LA023000005,31.31668,-92.489462,LA
LA023000007,31.261993,-92.439993,LA
LA024000003,30.776177,-89.848994,LA
LA025577716,30.498157,-92.427355,LA
LA027000325,30.012563,-91.83757,LA
LA029000007,30.2114,-92.4054,LA
LA029000008,30.2114,-92.4054,LA
LA037000001,32.617709,-93.269858,LA
LA038000001,31.1367,-92.0832,LA
LA040000123,30.12877,-91.830204,LA
LA042000030,32.525146,-93.720949,LA
LA043000001,30.092278,-90.99267,LA
LA044000001,29.790451,-90.827086,LA
LA045000001,32.555505,-92.928243,LA
LA046071543,30.19105,-93.579782,LA
LA047000001,29.8825,-92.0509,LA
LA055000001,30.546405,-92.0822,LA
LA057000001,31.333343,-92.407844,LA
LA059000059,30.271353,-91.898094,LA
LA061000001,32.2326,-92.6776,LA
LA062000001,30.949536,-92.192893,LA
LA066000001,30.484524,-92.701101,LA
LA067000001,30.539953,-91.756969,LA
LA068000001,30.6508,-92.6952,LA
LA071000001,30.981227,-92.059517,LA
LA073000001,30.5415,-92.0744,LA
LA074000001,31.813556,-93.513181,LA
LA074000002,31.646126,-93.643281,LA
LA076000001,31.717202,-91.541597,LA
LA077000001,32.0921,-93.9541,LA
LA084000001,30.210212,-91.8269,LA
LA089000001,32.786661,-93.061678,LA
LA090000001,29.587093,-90.684517,LA
LA090000002,29.598683,-90.729907,LA
LA090009999,29.58768,-90.682301,LA
LA091000091,30.1477,-92.5186,LA
LA092000001,30.0511,-90.7034,LA
LA092000002,30.004831,-90.717794,LA
LA093550501,30.167636,-91.149274,LA
LA094000200,29.906168,-90.390281,LA
LA095000024,30.03679,-90.543592,LA
LA095001367,30.054102,-90.616165,LA
LA098000001,32.542574,-93.048955,LA
LA100000001,30.103387,-91.989585,LA
LA102000001,32.807485,-91.170715,LA
LA103000001,30.265291,-89.775329,LA
LA106000106,30.4492,-93.4353,LA
LA108000001,32.7346,-93.961,LA
LA109000109,32.154752,-91.728034,LA
LA111071446,31.1179,-93.2899,LA
LA117000001,32.816026,-93.415116,LA
LA120000001,31.7499,-92.4742,LA
LA122000001,31.4605,-92.6469,LA
LA124000001,31.8871,-92.2398,LA
LA125000001,32.0738,-92.094171,LA
LA127000001,32.3691,-92.7006,LA
LA129000001,31.382219,-92.668619,LA
LA130000001,30.1811,-92.1952,LA
LA142000001,31.7285,-92.1104,LA
LA238000238,30.486597,-90.110224,LA
LA261002664,30.3826,-92.7514,LA
LA262081270,32.8943,-91.2089,LA
MA001000001,42.644907,-71.319123,MA
MA001000003,42.639708,-71.310136,MA
MA001000004,42.648303,-71.318653,MA
MA002000101,42.378255,-71.057181,MA
MA002000104,42.335521,-71.08036,MA
MA002000106,42.33908,-71.07031,MA
MA002000111,42.333309,-71.087812,MA
MA002000114,42.335117,-71.092874,MA
MA002000123,42.32472,-71.052655,MA
MA002000124,42.331827,-71.050395,MA
MA002000158,42.341146,-71.076633,MA
MA002000182,42.346356,-71.14345,MA
MA002000189,42.289932,-71.085963,MA
MA002000193,42.328154,-71.092101,MA
MA002000226,42.312815,-71.122853,MA
MA002000227,42.318032,-71.061623,MA
MA002000228,42.287563,-71.058007,MA
MA002000229,42.308483,-71.088564,MA
MA002000234,42.258223,-71.11692,MA
MA002000235,42.344546,-71.144009,MA
MA002000236,42.332722,-71.052548,MA
MA002000237,42.343659,-71.153482,MA
MA002000238,42.293574,-71.070224,MA
MA002000240,42.3438,-71.1492,MA
MA002000241,42.346474,-71.068916,MA
MA002000242,42.315284,-71.097471,MA
MA002000247,42.373115,-71.065402,MA
MA002000249,42.342,-71.073207,MA
MA002000250,42.258717,-71.159742,MA
MA002000251,42.284206,-71.071324,MA
MA002000252,42.3775,-71.0357,MA
MA002000253,42.345589,-71.079672,MA
MA002000254,42.2984,-71.0533,MA
MA002000257,42.273101,-71.067607,MA
MA002000262,42.263831,-71.102034,MA
MA002000270,42.27784,-71.160907,MA
MA002000272,42.278759,-71.12061,MA
MA002000277,42.324361,-71.058389,MA
MA002000290,42.255969,-71.125538,MA
MA002000295,42.344914,-71.142431,MA
MA002000298,42.336688,-71.078178,MA
MA002000299,42.33757,-71.075816,MA
MA002002113,42.329207,-71.078425,MA
MA002002114,42.335494,-71.098759,MA
MA002002116,42.328655,-71.080712,MA
MA002002117,42.335268,-71.099619,MA
MA002002118,42.333642,-71.096059,MA
MA002002119,42.348669,-71.135669,MA
MA002002121,42.371498,-71.042615,MA
MA002002122,42.369705,-71.042096,MA
MA002002123,42.371251,-71.041012,MA
MA002002124,42.370155,-71.042257,MA
MA002002131,42.29466,-71.089049,MA
MA002002132,42.294545,-71.089227,MA
MA002002133,42.294661,-71.089316,MA
MA002002134,42.2767,-71.1367,MA
MA002002135,42.277918,-71.137133,MA
MA002107119,42.323022,-71.101391,MA
MA002130,42.2957,-71.0893,MA
MA003000301,42.364942,-71.093261,MA
MA003000302,42.376211,-71.153214,MA
MA003000303,42.366474,-71.112363,MA
MA003000305,42.364388,-71.094158,MA
MA003000306,42.372,-71.0849,MA
MA003000307,42.400696,-71.132469,MA
MA003000310,42.37295,-71.086762,MA
MA003000311,42.359528,-71.107148,MA
MA003000339,42.38398,-71.119211,MA
MA003000344,42.367757,-71.101191,MA
MA003000346,42.364984,-71.114376,MA
MA003000347,42.367387,-71.105046,MA
MA003000355,42.371294,-71.092776,MA
MA003000356,42.361175,-71.108793,MA
MA005000001,42.210237,-72.60965,MA
MA005000002,42.206011,-72.600468,MA
MA005000003,42.199694,-72.615523,MA
MA005000004,42.201304,-72.616248,MA
MA006000002,41.703547,-71.157713,MA
MA006000003,41.701094,-71.135712,MA
MA006000004,41.679204,-71.144119,MA
MA006000006,41.679454,-71.178345,MA
MA006000007,41.716191,-71.139676,MA
MA006000011,41.681175,-71.167423,MA
MA007000010,41.622571,-70.921504,MA
MA007000020,41.63012,-70.923177,MA
MA007000030,41.639331,-70.943875,MA
MA007000040,41.65539,-70.935045,MA
MA007000060,41.659073,-70.944423,MA
MA007000090,41.68012,-70.920753,MA
MA008000001,42.14168,-72.609731,MA
MA008000002,42.194567,-72.575557,MA
MA008000003,42.158655,-72.580687,MA
MA010000101,42.7037,-71.170989,MA
MA010000103,42.712243,-71.1688,MA
MA010000104,42.711353,-71.167724,MA
MA012000001,42.3065,-71.770945,MA
MA012000003,42.255791,-71.81733,MA
MA012000005,42.264218,-71.811636,MA
MA012000006,42.259193,-71.807973,MA
MA012000008,42.273549,-71.758761,MA
MA012000011,42.282335,-71.802789,MA
MA012000012,42.271487,-71.796073,MA
MA012000013,42.245689,-71.831263,MA
MA012000017,42.269087,-71.804786000000007,MA
MA012000018,42.263587,-71.816431,MA
MA012000019,42.242947,-71.790964,MA
MA012000021,42.252955,-71.80009,MA
MA013000001,42.366393,-71.227993,MA
MA013000002,42.371322,-71.234317,MA
MA014000001,42.405336,-71.005441,MA
MA015000001,42.4166,-71.105254,MA
MA015000003,42.42012,-71.110395,MA
MA017000001,41.878,-71.112,MA
MA017000002,41.882607,-71.031301,MA
MA017000004,41.882173,-71.031487,MA
MA017000005,41.900486,-71.10285,MA
MA019000001,42.474084,-71.138339,MA
MA020000001,42.253358,-70.960821,MA
MA020000006,42.243072,-71.022826,MA
MA021000001,42.4179,-71.6775,MA
MA022000001,42.42393,-71.047484,MA
MA022000002,42.425213,-71.053683,MA
MA022000003,42.433226,-71.047472,MA
MA022000004,42.430738,-71.069011,MA
MA022000005,42.42564,-71.08602,MA
MA022000006,42.42453,-71.076757,MA
MA023000001,42.46257,-70.952705,MA
MA024000002,42.081178,-70.989326,MA
MA024000004,42.096632,-71.025485,MA
MA025000002,42.619751,-70.664729,MA
MA026000001,42.316395,-72.63179,MA
MA028000001,42.272992,-71.397549,MA
MA029000001,42.451742,-73.255928,MA
MA031000020,42.397365,-71.121537,MA
MA031000021,42.380222,-71.096563,MA
MA031000311,42.397299,-71.093317,MA
MA031000319,42.384357,-71.092765,MA
MA032000001,42.816821,-70.896056,MA
MA033000001,42.34401,-71.119511,MA
MA034000001,42.701662,-73.108697,MA
MA034000002,42.695354,-73.109593,MA
MA035000001,42.115322,-72.614824,MA
MA035000002,42.111343,-72.593213,MA
MA035000003,42.112162,-72.602437,MA
MA035000004,42.105191,-72.571296,MA
MA035000005,42.137627,-72.570366,MA
MA035000006,42.09526,-72.567387,MA
MA035000007,42.104209,-72.572717,MA
MA036000001,42.3361,-71.252,MA
MA036000003,42.31544,-71.218153,MA
MA037000001,42.583223,-71.798086,MA
MA039000001,42.690277,-72.047133,MA
MA040000001,42.2397,-71.1666,MA
MA041000010,42.27683,-71.75251,MA
MA044000020,42.559653,-70.879981,MA
MA046000003,41.652634,-70.280449,MA
MA047004005,41.564251,-70.596427,MA
MA047004006,41.558885,-70.601243,MA
MA049000001,42.201635,-70.754048,MA
MA055000003,42.520633,-70.896472,MA
MA065000001,42.313003,-71.234968,MA
MA067000001,42.448902,-71.200433,MA
MA074000001,42.497024,-71.072923,MA
MA081000001,42.724848,-71.224227,MA
MA085000001,42.375604,-72.504044,MA
MA093000001,42.375238,-71.193133,MA
MA098000001,42.454421,-71.403974,MA
MA099000001,42.462461,-71.016928,MA
MA101000002,42.323657,-71.370205,MA
MA107000001,42.6789,-71.1244,MA
MA109000001,42.212783,-71.186382,MA
MA110000001,41.69028,-70.618193,MA
MA111000001,42.0459,-70.794,MA
MA117000001,42.132711,-71.098731,MA
MA118000001,42.560615,-70.956346,MA
MA123000001,42.062923,-71.875987,MA
MA133000001,42.1262,-70.9134,MA
MA139000001,42.6022,-71.2072,MA
MA155000001,42.040229,-70.862941,MA
MA157000001,42.144,-71.4162,MA
MA159000001,42.2143,-71.8357,MA
MA159000002,42.212926,-71.823544,MA
MA159000003,42.214766,-71.84842,MA
MA169000002,41.730465,-71.205792,MA
MD001000001,38.98018,-76.499298,MD
MD001000007,38.980461,-76.492456,MD
MD001000010,38.982805,-76.525637,MD
MD002000001,39.300223,-76.604707,MD
MD002000005,39.294103,-76.598213,MD
MD002000022,39.26362,-76.641258,MD
MD002000023,39.300232,-76.626718,MD
MD002000033,39.316457,-76.632047,MD
MD002000041,39.312005,-76.617305,MD
MD002000042,39.298724,-76.598572,MD
