DEVELOPMENT_ID,STATE_NAME.x,STATE_CODE,ZIPCODE,INSPECTION_SCORE,INSPECTION_DATE,in_floodplain,inspection_year,latitude,longitude,distance_to_floodzone,census_code,block_group,county,age,total_pop,total_white,total_black,total_hispanic,poverty,income,public_assistance,owner,renter,vehicles,prop_value,age_c,total_pop_c,total_white_c,total_black_c,total_hispanic_c,poverty_c,disability_c,income_c,public_assistance_c,owner_c,renter_c,vehicles_c,prop_value_c
PA002000133,PA,42,19123,76,2014-04-22,0,2014,39.967078,-75.15514025,2533.8843070000003,421010132001012,421010132001,42101,31.8,1279,130,1107,29,221,32604,423,45,378,423,153400,33.6,1546920,560007,646030,201575,308324,1531799,37460,580297,306823,273474,580297,143200
NJ069000001,NJ,34,07728,84,2014-06-05,0,2014,40.2620134,-74.2796458,31149.037762,340258110001004,340258110001,34025,35.7,1173,113,378,668,220,41938,292,108,184,292,280300,42,629702,479949,42498,63488,162376,625345,85605,233730,174727,59003,233730,386900
PA051000001,PA,42,19007,88,2014-03-17,0,2014,40.0970372,-74.8601332,18035.125210000002,420171007002035,420171007002,42017,40,1303,1081,154,64,313,44516,480,319,161,480,183800,42.6,626205,538121,22525,28853,165939,620253,76824,231959,179188,52771,231959,307600
FL055000002,FL,12,34266,89,2014-04-25,0,2014,27.20946025,-81.867474,14693.7148075,120270103022045,120270103022,12027,29.7,935,98,833,4,187,15338,270,190,80,270,66800,39.2,34785,19303,4421,10525,7536,32793,36114,10964,7911,3053,10964,83800
OK002022329,OK,40,73111,76,2014-05-05,0,2014,35.4364215,-97.53134525,15625.0671625,401091045002018,401091045002,40109,32.2,1048,202,111,735,224,30863,275,182,93,275,53800,34.2,743145,434225,109805,116951,179729,731392,46584,287998,170763,117235,287998,129800
KS019000001,KS,20,67420,96,2014-04-30,0,2014,39.456444,-98.097578,44576.6774,201231766001168,201231766001,20123,40.5,931,917,0,6,210,51023,361,231,130,361,76500,44.2,6324,6097,9,110,1821,6152,46836,2795,1963,832,2795,75800
IN017000007,IN,18,46222,66,2014-04-07,0,2014,39.77571033333333,-86.20265433333333,17869.953506666665,180973416001007,180973416001,18097,24.8,1038,48,889,53,215,19340,363,204,159,363,63200,34,919336,538599,245439,88171,212599,909347,42378,361648,199813,161835,361648,117400
TX302000001,TX,48,78359,76,2014-05-29,0,2014,27.9328,-97.2885,16632.68166,484090105001002,484090105001,48409,30.5,884,103,0,764,224,29659,274,155,119,274,55400,35.7,65509,26889,1144,36191,16976,64637,51760,22621,15416,7205,22621,90600
CO016333333,CO,08,80304,77,2014-05-08,0,2014,40.021277,-105.2618518,145823.40258,080130122062010,080130122062,08013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.7,305166,240384,2472,41482,71826,303004,69407,121526,76007,45519,121526,358000
FL003000042,FL,12,33602,92,2014-03-25,0,2014,27.9568215,-82.453328,52270.98584,120570142002024,120570142002,12057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.4,1279668,669999,200505,328820,303249,1267860,50122,477472,283064,194408,477472,156700
NY006000009,NY,36,13502,96,2014-05-05,0,2014,43.115002,-75.206183,249.0871603,360650216011015,360650216011,36065,48,1475,1103,300,72,344,29457,670,424,246,670,95600,41.2,233944,196031,13087,11677,56133,225534,48931,90821,60334,30487,90821,111900
NC169000050,NC,37,27886,90,2014-04-09,0,2014,35.888870499999996,-77.521818,15807.02166,370650209001000,370650209001,37065,23,1103,29,1056,0,247,25144,353,141,212,353,85600,40.1,55779,20762,31655,2191,14192,54607,33892,20987,13146,7841,20987,81700
GA180000001,GA,13,30213,82,2014-03-24,0,2014,33.5650948,-84.5757136,4451.8435274,131210105283006,131210105283,13121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.6,967100,392358,420903,74583,207151,958576,56642,373005,196020,176985,373005,237600
MS005000012,MS,28,39531,66,2014-05-13,0,2014,30.40263,-88.945655,6602.530201,280470037003007,280470037003,28047,32.9,917,490,392,0,278,21424,433,173,260,433,88100,35.4,193642,127572,43703,10332,48330,186076,42285,74369,43926,30443,74369,139600
NJ204000003,NJ,34,08094,78,2014-03-07,0,2014,39.6810428,-74.9903992,2359.2609586,340155016044009,340155016044,34015,41.8,1677,1285,338,10,408,61250,674,534,140,674,234300,39.4,289705,231868,28680,15120,75799,288202,76213,104435,83464,20971,104435,219000
SC035002006,SC,45,29108,89,2014-04-29,0,2014,34.3011425,-81.63325816666666,35827.34569833333,450719505022013,450719505022,45071,34.2,534,57,384,24,68,11906,169,0,169,169,NA,40.7,37593,22698,11391,2742,10105,37119,41971,14230,10387,3843,14230,104500
MA024000002,MA,25,02301,79,2014-05-20,0,2014,42.0718672,-70.99823119999999,66265.718676,250235113012000,250235113012,25023,32.5,781,201,344,67,167,67159,181,164,17,181,196000,41.8,500772,418101,41935,17069,128955,492906,75816,180659,137978,42681,180659,328200
PA014000003,PA,42,15001,97,2014-03-31,0,2014,40.618103,-80.245556,23006.03212,420076057001017,420076057001,42007,40.2,826,244,545,0,202,28750,311,168,143,311,62500,44.7,170124,153254,10069,2250,46200,168629,50242,70336,51222,19114,70336,117300
MT001000001,MT,30,59101,89,2014-05-05,0,2014,45.77558066666666,-108.499946,1124.5639043333333,301110003002005,301110003002,30111,33.5,1199,803,0,71,249,16620,392,74,318,392,67300,38.1,151965,133145,957,7608,38402,149774,51743,61385,42037,19348,61385,186500
LA129000001,LA,22,71409,53,2014-04-03,0,2014,31.344511333333333,-92.647418,5433.268257333333,220790105012053,220790105012,22079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.3,132199,81716,42337,3595,31522,129369,41305,47704,30983,16721,47704,121800
OK150000001,OK,40,73115,71,2014-05-13,0,2014,35.449464500000005,-97.4303005,21060.9827025,401091078041002,401091078041,40109,43.1,706,447,195,49,170,28750,279,188,91,279,64700,34.2,743145,434225,109805,116951,179729,731392,46584,287998,170763,117235,287998,129800
IN029000001,IN,18,46312,60,2014-03-07,0,2014,41.647277200000005,-87.4436384,49955.033444,180890310001004,180890310001,18089,27.9,628,10,536,82,116,15132,306,42,264,306,66000,37.8,493140,270560,122333,85807,123165,489533,49617,182919,126039,56880,182919,135900
PA001000046,PA,42,15210,72,2014-03-18,0,2014,40.39247733333333,-79.986419,18164.311551666666,420032902002004,420032902002,42003,48.9,586,541,21,0,117,21389,344,195,149,344,80600,41,1229172,982970,157826,21344,305060,1214370,52390,527445,344578,182867,527445,124800
NC046000001,NC,37,27516,76,2014-05-01,0,2014,35.9174116,-79.0828728,32607.264936,371350107053000,371350107053,37135,38,1276,537,375,285,306,51500,470,271,199,470,253100,33.2,137275,96189,15657,11310,31197,136468,57261,51419,31024,20395,51419,272700
GA011000002,GA,13,30030,87,2014-05-28,0,2014,33.771526,-84.299082,13858.52364,130890225011011,130890225011,13089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.9,707185,209985,376010,65649,154723,699337,50799,264120,147784,116336,264120,163600
MN010000002,MN,27,55075,87,2014-03-03,0,2014,44.893892,-93.03828525,613.7185860750001,270370603013000,270370603013,27037,27.7,706,404,35,220,135,39583,290,122,168,290,117700,37.3,405521,329291,20340,25636,108210,403801,74995,155220,116845,38375,155220,220500
NM001000002,NM,35,87106,35,2014-04-01,0,2014,35.0862685,-106.57542425,14262.749735,350019803001001,350019803001,35001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.3,671429,273655,16978,325447,162829,664382,48390,263719,164510,99209,263719,185500
OK044000056,OK,40,74743,73,2014-04-03,0,2014,34.004333,-95.49695825,44347.05074,400239671004029,400239671004,40023,57,684,374,199,0,150,16643,412,133,279,412,78300,41.3,15175,9523,1583,508,3774,14995,30282,6067,4225,1842,6067,76100
MT004000001,MT,30,59601,71,2014-04-21,0,2014,46.5873574,-112.031073,81909.102874,300490010001008,300490010001,30049,37.2,1096,938,0,37,275,50947,509,237,272,509,188400,41,64772,59565,261,1791,16437,64141,55594,26553,19004,7549,26553,204600
IN036000001,IN,18,46755,72,2014-03-06,0,2014,41.454331,-85.27209,11007.40875,181139719003018,181139719003,18113,34.8,1803,1586,0,180,477,42180,736,558,178,736,71000,37.6,47497,41881,163,4651,12845,46757,49102,17703,13382,4321,17703,111500
AL177000002,AL,01,36081,85,2014-05-05,0,2014,31.813224,-85.970911,37704.41525,011091889003024,011091889003,01109,24.6,1079,125,911,10,290,41350,375,194,181,375,150300,31.1,33216,18995,12087,750,7987,33005,32798,12909,7513,5396,12909,101900
IL002140000,IL,17,60616,87,2014-03-26,0,2014,41.8176616,-87.6036424,64294.514744,170318364003020,170318364003,17031,38.3,1023,28,938,37,205,70625,483,272,211,483,208900,35.7,5227827,2266635,1248338,1281217,1185299,5184906,54828,1937060,1115461,821599,1937060,222200
KS062000001,KS,20,66720,94,2014-05-01,0,2014,37.6825995,-95.4671765,732.3587425999999,201339517003074,201339517003,20133,27.6,683,623,0,48,155,42292,213,105,108,213,37900,40,16453,14958,147,767,4390,16211,44879,6503,4766,1737,6503,70300
OH021000024,OH,39,45505,72,2014-05-21,0,2014,39.961973,-83.78531633333334,2912.445145333333,390230024032006,390230024032,39023,40.3,948,765,116,13,284,69792,359,300,59,359,109200,41.1,137303,116592,11642,4019,35844,135471,43011,54969,36306,18663,54969,104200
AR002000007,AR,05,72114,92,2014-04-25,0,2014,34.773479,-92.2709598,33155.993729999995,051190029001036,051190029001,05119,34.8,675,57,557,0,129,30781,181,84,97,181,60800,36.2,388752,212221,137287,22845,93304,382766,46410,153323,92448,60875,153323,141600
IL057000001,IL,17,62801,89,2014-04-07,0,2014,38.5337718,-89.1281706,812.14370748,171219527004047,171219527004,17121,28.2,536,159,360,0,103,20217,236,88,148,236,50600,41.5,38922,35818,1449,631,10399,38228,41783,15835,11908,3927,15835,68500
NC013000008,NC,37,27703,72,2014-05-01,0,2014,35.978826399999996,-78.86789639999999,39640.71335,370630010012037,370630010012,37063,42.7,965,67,634,125,208,25819,389,96,293,389,90000,34.1,282422,118843,105182,37889,67146,276903,52038,113564,61774,51790,113564,180200
FL047000011,FL,12,33916,85,2014-05-02,0,2014,26.6431605,-81.83157425,61662.182992500006,120710005024002,120710005024,12071,42.3,1120,131,903,50,207,15638,401,91,310,401,19300,46.4,647554,452551,52929,122812,161552,642316,47908,246061,170487,75574,246061,150000
NY017000003,NY,36,14701,96,2014-03-12,0,2014,42.0962005,-79.24321,12891.1455125,360130305005015,360130305005,36013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.2,133556,118294,3101,8786,33715,130892,42720,54226,37908,16318,54226,84100
CA004000401,CA,06,90033,97,2014-04-29,0,2014,34.079558250000005,-118.1928605,456591.538525,060371991101011,060371991101,06037,40.6,998,137,67,759,220,46382,307,200,107,307,291400,35.3,9974203,2711665,802132,4800491,2174805,9902803,55870,3242391,1503915,1738476,3242391,425100
OH024000040,OH,39,45601,81,2014-04-16,0,2014,39.327956,-82.96804233333333,750.2342509,391419565002015,391419565002,39141,43.8,608,512,72,3,161,39286,220,98,122,220,92000,40.2,77552,69765,4135,836,19424,71713,43450,28209,20067,8142,28209,109400
MI095000001,MI,26,48624,76,2014-04-24,0,2014,43.98115725,-84.48721025,20135.239204999998,260510007002040,260510007002,26051,39.3,1089,1036,0,0,281,26066,461,280,181,461,99200,48.7,25599,24751,131,324,7328,25360,37725,10827,9151,1676,10827,99000
IL004000002,IL,17,62703,66,2014-05-05,0,2014,39.777289333333336,-89.62511966666666,1623.704233,171670024003036,171670024003,17167,36.3,1256,123,1100,0,358,53125,399,259,140,399,58200,39.7,198808,162332,24583,3996,51204,196674,55565,83102,58041,25061,83102,127500
IL002020000,IL,17,60653,77,2014-04-30,0,2014,41.81792133333333,-87.60942583333333,64760.48574333333,170313801001027,170313801001,17031,40.4,1822,124,1656,0,354,31696,915,258,657,915,237300,35.7,5227827,2266635,1248338,1281217,1185299,5184906,54828,1937060,1115461,821599,1937060,222200
DE002000003,DE,10,19904,89,2014-04-16,0,2014,39.154859,-75.528368,25331.508485,100010414001007,100010414001,10001,31.7,2096,1269,701,109,412,55000,774,335,439,774,195400,36.8,167477,107420,39261,10648,41437,163875,55169,59142,41937,17205,59142,200200
CO001000006,CO,08,80204,89,2014-03-13,0,2014,39.737012,-105.0328495,181070.76004999998,080310007053000,080310007053,08031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,633777,334981,59987,197760,130387,627155,51800,271054,134843,136211,271054,257500
TX452000001,TX,48,78212,43,2014-03-19,0,2014,29.4487365,-98.428225,63225.44198250001,480291308001015,480291308001,48029,26.4,2073,120,1306,634,545,30890,762,218,544,762,83300,33.1,1789088,530115,124066,1055568,416246,1754705,50867,613290,361408,251882,613290,126100
ND014000004,ND,38,58102,94,2014-03-24,0,2014,46.861173799999996,-96.8141922,25625.124808,380170009041001,380170009041,38017,50.9,780,755,25,0,211,60458,405,368,37,405,157000,31.8,158041,141434,4481,3511,36755,156843,52993,67013,35266,31747,67013,164600
CO008000001,CO,08,81120,77,2014-04-15,0,2014,37.11567066666667,-106.11479933333334,47295.05098,080219749003152,080219749003,08021,46.2,890,255,5,630,231,40536,279,219,60,279,134900,38.5,8276,3565,6,4530,2197,8216,37357,3023,2401,622,3023,111000
KS001000007,KS,20,66101,49,2014-04-09,0,2014,39.131237,-94.616347,2876.993833,202090409001015,202090409001,20209,54.5,200,158,5,14,38,30536,138,115,23,138,12500,33.2,159466,68412,39007,42801,37576,158279,39326,58057,34483,23574,58057,91400
PA045000001,PA,42,15370,86,2014-04-09,0,2014,39.8974162,-80.18031260000001,138.79023474,420599706001039,420599706001,42059,40.7,951,948,3,0,242,45625,381,200,181,381,85100,41.7,38171,35084,1971,496,9530,34788,46485,14383,10519,3864,14383,93300
MD001000004,MD,24,21403,60,2014-04-21,0,2014,38.955146285714285,-76.50678657142858,46568.14770285714,240037026014003,240037026014,24003,51.9,1110,974,0,81,363,124286,410,376,34,410,390100,38.5,550269,391876,84265,36666,139320,530758,89031,201429,149541,51888,201429,333100
LA072000001,LA,22,71369,70,2014-04-14,0,2014,30.974092249999998,-91.82623275,14110.48751,220090309002081,220090309002,22009,37.8,1735,1222,461,2,456,38013,622,505,117,622,82300,38.2,41604,27460,12236,676,10422,38027,33781,15107,10573,4534,15107,89600
OK002002012,OK,40,73129,76,2014-04-21,0,2014,35.448153500000004,-97.49450475,17945.928350000002,401091053002019,401091053002,40109,32.6,1455,607,107,496,364,28702,573,245,328,573,47200,34.2,743145,434225,109805,116951,179729,731392,46584,287998,170763,117235,287998,129800
NJ092000202,NJ,34,07869,91,2014-05-08,0,2014,40.878099,-74.535922,10799.00626,340270465004010,340270465004,34027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.8,497103,365232,15095,60488,128869,493122,99142,179776,135820,43956,179776,426700
NC004000010,NC,37,28502,85,2014-05-06,0,2014,35.25847733333333,-77.58794933333333,45501.67575,371070113011002,371070113011,37107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.3,59095,30029,23343,4140,15563,58122,35687,23571,14181,9390,23571,92600
NC015000300,NC,37,27530,93,2014-05-08,0,2014,35.38694025,-77.9866585,25810.8739225,371910018002056,371910018002,37191,35.5,1176,452,678,23,222,26071,452,154,298,452,43300,36.7,124093,68108,38523,13040,32019,119187,41172,47480,28781,18699,47480,108000
MA005000001,MA,25,01040,64,2014-04-08,0,2014,42.2059304,-72.6124136,57912.235887999996,250138116002002,250138116002,25013,23.8,927,186,0,741,178,24545,318,62,256,318,139300,38.7,466447,308203,36177,103159,116644,460777,50036,177736,109322,68414,177736,196600
NJ010000014,NJ,34,08105,85,2014-05-16,0,2014,39.95079775,-75.08008550000001,729.6155933,340076011021008,340076011021,34007,33.2,1133,24,484,625,254,20833,424,158,266,424,101000,38.2,512632,302836,93339,76956,125928,506790,61842,187121,126719,60402,187121,202900
GA006000530,GA,13,30311,88,2014-04-16,0,2014,33.75342325,-84.47275525,15263.7166525,131210081032001,131210081032,13121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.6,967100,392358,420903,74583,207151,958576,56642,373005,196020,176985,373005,237600
CA033000108,CA,06,93907,99,2014-04-04,0,2014,36.7383435,-121.613707,323721.20310000004,060530001012002,060530001012,06053,38.1,839,243,0,518,192,66417,259,195,64,259,245300,33.3,424927,135763,10907,239901,91099,406561,58582,125115,62089,63026,125115,362100
IL061000002,IL,17,62896,87,2014-04-21,0,2014,37.96323666666667,-88.91974,3245.990982933333,170550407003047,170550407003,17055,57,739,739,0,0,240,46591,318,309,9,318,87900,41.7,39774,38391,103,553,10366,39295,37333,16243,12103,4140,16243,65300
CA004000422,CA,06,91331,84,2014-03-18,0,2014,34.2667046,-118.416009,452345.58146,060371047012001,060371047012,06037,19.6,1627,6,85,1518,363,16071,406,0,406,406,NA,35.3,9974203,2711665,802132,4800491,2174805,9902803,55870,3242391,1503915,1738476,3242391,425100
RI003000006,RI,44,02895,89,2014-03-13,0,2014,42.0104042,-71.5044284,80639.746932,440070180001001,440070180001,44007,46.6,1043,651,25,98,120,14549,603,15,588,603,NA,37,629280,406952,48100,125144,146847,619363,49139,237650,126835,110815,237650,215800
FL017000001,FL,12,33139,80,2014-05-28,0,2014,25.770443,-80.138385,158076.0227,120860045003002,120860045003,12086,61.1,1262,560,0,702,258,24455,770,229,541,770,882800,38.8,2600861,399395,441994,1696171,568570,2570727,43099,833541,458132,375409,833541,194100
GA006001030,GA,13,30310,83,2014-04-17,0,2014,33.7429815,-84.41781725,11790.2724825,131210042001008,131210042001,13121,42.4,434,8,426,0,55,25224,319,0,319,319,NA,34.6,967100,392358,420903,74583,207151,958576,56642,373005,196020,176985,373005,237600
TX018000025,TX,48,79404,85,2014-05-09,0,2014,33.568605,-101.819685,66265.34152,483030012002005,483030012002,48303,39.2,679,25,457,166,214,16068,287,26,261,287,56300,30.6,286747,161115,19718,94630,66920,282501,45529,106885,61177,45708,106885,109900
OR009000001,OR,41,97459,98,2014-06-20,0,2014,43.410369333333335,-124.22950933333333,191481.00563333332,410110004011007,410110004011,41011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.9,62678,54022,315,3586,15514,61753,39193,25847,17108,8739,25847,172100
NC001000019,NC,37,28405,62,2014-05-16,0,2014,34.246710199999995,-77.9078802,111362.27881999999,371290103004025,371290103004,37129,41.2,943,13,909,0,220,32093,346,164,182,346,106800,37.7,209586,160866,29987,11208,50752,207244,49582,87176,50174,37002,87176,212300
IN007046902,IN,18,46901,81,2014-04-14,0,2014,40.4755832,-86.1252226,645.59536958,180670012002010,180670012002,18067,35.7,1552,1277,166,51,339,21926,786,394,392,786,49400,41.2,82914,71743,5744,2400,21829,81994,42078,34386,23603,10783,34386,96200
OH029000001,OH,39,44004,87,2014-04-24,0,2014,41.8743105,-80.7879795,24165.4355,390070007013001,390070007013,39007,25.7,556,328,133,7,137,15875,191,40,151,191,45600,41.6,100346,90681,3301,3625,25374,97202,40304,38933,28158,10775,38933,107300
IL002044000,IL,17,60610,71,2014-05-08,0,2014,41.909199799999996,-87.6467604,69474.850518,170318422001001,170318422001,17031,35,2344,1253,493,290,431,80461,1510,660,850,1510,351500,35.7,5227827,2266635,1248338,1281217,1185299,5184906,54828,1937060,1115461,821599,1937060,222200
OH003000901,OH,39,44115,88,2014-05-19,0,2014,41.4963814,-81.6674018,26006.971664,390351093011006,390351093011,39035,39.3,1410,94,1231,71,236,9435,690,121,569,690,83800,40.4,1267513,769600,370769,64518,308075,1251991,44203,534721,321785,212936,534721,123300
OH060000001,OH,39,45661,88,2014-04-02,0,2014,39.061312,-83.000966,1146.144507,391319523004002,391319523004,39131,43.5,1321,1300,0,0,336,28438,473,383,90,473,94300,40.5,28504,27318,233,229,7355,28120,39989,10944,7679,3265,10944,93100
NE107000001,NE,31,69343,96,2014-05-15,0,2014,42.8037264,-102.2167368,206544.63814,311619516001101,311619516001,31161,50.1,1136,869,0,74,307,40625,501,321,180,501,58600,46,5342,4446,24,204,1440,5237,40489,2292,1575,717,2292,67600
MO138000001,MO,29,63133,46,2014-04-08,0,2014,38.67859766666667,-90.29371,1763.5262643333333,291892139002005,291892139002,29189,25.9,1104,10,1094,0,209,19875,356,112,244,356,32000,40.2,1000423,681762,232243,26205,261998,988257,59520,402629,284905,117724,402629,173000
GA006000860,GA,13,30314,70,2014-04-09,0,2014,33.759378,-84.41373766666668,13395.944506666667,131210025002010,131210025002,13121,38,453,11,387,28,46,21190,220,94,126,220,159500,34.6,967100,392358,420903,74583,207151,958576,56642,373005,196020,176985,373005,237600
