DEVELOPMENT_ID,STATE_NAME.x,STATE_CODE,ZIPCODE,INSPECTION_SCORE,INSPECTION_DATE,in_floodplain,inspection_year,latitude,longitude,distance_to_floodzone,census_code,block_group,county
NY044000001,NY,36,14456,91,2010-07-27,0,2010,42.870778,-76.984763,20387.65698,360690518014014,360690518014,36069
NY044000002,NY,36,14456,61,2008-10-31,0,2008,42.8662948,-76.9882382,20759.633872,360690518013008,360690518013,36069
NY044000002,NY,36,14456,55,2010-07-27,0,2010,42.8662948,-76.9882382,20759.633872,360690518013008,360690518013,36069
NY044000003,NY,36,14456,73,2008-10-30,0,2008,42.880333,-76.96447,18587.88201,360690517001014,360690517001,36069
NY044000003,NY,36,14456,90,2010-07-27,0,2010,42.880333,-76.96447,18587.88201,360690517001014,360690517001,36069
NY045000001,NY,36,12401,68,2008-10-29,0,2008,41.922103,-73.98292833333333,288.4280740666667,361119517002004,361119517002,36111
NY045000001,NY,36,12401,84,2010-10-12,0,2010,41.922103,-73.98292833333333,288.4280740666667,361119517002004,361119517002,36111
NY045000002,NY,36,12401,81,2008-12-24,0,2008,41.941481,-73.992989,1040.31583,361119518001005,361119518001,36111
NY045000002,NY,36,12401,87,2010-10-12,0,2010,41.941481,-73.992989,1040.31583,361119518001005,361119518001,36111
NY046000001,NY,36,11756,95,2009-05-04,0,2009,40.698360666666666,-73.571158,34508.41170333333,360594079004002,360594079004,36059
NY046000002,NY,36,11581,79,2009-04-28,0,2009,40.669668333333334,-73.592487,34426.08506666667,360594141005003,360594141005,36059
NY046000003,NY,36,11575,79,2009-04-28,0,2009,40.655331333333336,-73.63237,33291.70996666667,360594123021005,360594123021,36059
NY046000004,NY,36,11096,70,2009-05-20,0,2009,40.613268999999995,-73.75061733333334,25185.139463333333,360594111004006,360594111004,36059
NY046000005,NY,36,11510,76,2009-04-23,0,2009,40.6846852,-73.6352426,32174.636254,360594062023008,360594062023,36059
NY046000006,NY,36,11572,96,2009-05-04,0,2009,40.643864,-73.654163,31918.01976,360594130013010,360594130013,36059
NY046000007,NY,36,11710,84,2009-04-22,0,2009,40.674625,-73.528513,38577.54049,360594153006011,360594153006,36059
NY046000008,NY,36,11003,92,2008-12-01,0,2008,40.70663,-73.710288,25390.20451,360594049021000,360594049021,36059
NY046000009,NY,36,11010,91,2008-12-02,0,2008,40.69566,-73.68553633333333,27771.42510333333,360594054002012,360594054002,36059
NY046000010,NY,36,11793,68,2009-04-17,0,2009,40.695414,-73.49377,36831.04565,360594097004000,360594097004,36059
NY046000011,NY,36,11590,77,2009-04-15,0,2009,40.738797,-73.57478,31034.58661,360594076002008,360594076002,36059
NY048000001,NY,36,12078,99,2008-11-10,0,2008,43.04771,-74.345207,26950.96889,360359708004004,360359708004,36035
NY048000001,NY,36,12078,80,2010-08-12,0,2010,43.04771,-74.345207,26950.96889,360359708004004,360359708004,36035
NY048000002,NY,36,12078,92,2008-11-14,0,2008,43.05757233333333,-74.358727,28495.838163333334,360359707002001,360359707002,36035
NY048000002,NY,36,12078,83,2010-08-13,0,2010,43.05757233333333,-74.358727,28495.838163333334,360359707002001,360359707002,36035
NY048000004,NY,36,12078,96,2008-11-12,0,2008,43.050378,-74.34864,27354.66425,360359707003014,360359707003,36035
NY048000004,NY,36,12078,75,2010-08-13,0,2010,43.050378,-74.34864,27354.66425,360359707003014,360359707003,36035
NY049000001,NY,36,12508,86,2008-11-26,0,2008,41.500734200000004,-73.9755072,5531.507367,360272102013006,360272102013,36027
NY049000001,NY,36,12508,79,2010-08-27,0,2010,41.500734200000004,-73.9755072,5531.507367,360272102013006,360272102013,36027
NY050001001,NY,36,11561,98,2009-04-06,0,2009,40.590379,-73.6657265,32746.4139625,360594165002004,360594165002,36059
NY050002001,NY,36,11561,99,2009-04-06,0,2009,40.588768200000004,-73.670524,32444.130321999997,360594165003006,360594165003,36059
NY051000001,NY,36,12550,86,2009-04-27,0,2009,41.49565033333334,-74.02807733333333,7263.857664333334,360710006003002,360710006003,36071
NY051000002,NY,36,12550,69,2009-05-07,0,2009,41.50604,-74.013123,7706.151339,360710004004002,360710004004,36071
NY052000001,NY,36,14020,63,2009-01-02,0,2009,42.99027125,-78.16820975,47305.3513025,360379510001013,360379510001,36037
NY052000001,NY,36,14020,76,2011-04-19,0,2011,42.99027125,-78.16820975,47305.3513025,360379510001013,360379510001,36037
NY052000002,NY,36,14020,70,2009-01-08,0,2009,42.996518,-78.176858,48289.34756,360379510001006,360379510001,36037
NY052000002,NY,36,14020,66,2011-04-13,0,2011,42.996518,-78.176858,48289.34756,360379510001006,360379510001,36037
NY054000001,NY,36,14850,79,2008-11-03,0,2008,42.43177,-76.503748,24457.87519,361090010003033,361090010003,36109
NY054000001,NY,36,14850,76,2010-08-03,0,2010,42.43177,-76.503748,24457.87519,361090010003033,361090010003,36109
NY054000002,NY,36,14850,78,2008-11-13,0,2008,42.44250475,-76.505035,23358.1287925,361090008002012,361090008002,36109
NY054000002,NY,36,14850,67,2010-08-03,0,2010,42.44250475,-76.505035,23358.1287925,361090008002012,361090008002,36109
NY055000001,NY,36,11791,92,2008-10-29,0,2008,40.82604,-73.502915,22565.91752,360595183002002,360595183002,36059
NY055000001,NY,36,11791,79,2010-10-27,0,2010,40.82604,-73.502915,22565.91752,360595183002002,360595183002,36059
NY055000002,NY,36,11714,98,2008-11-20,0,2008,40.744349,-73.48024,31842.77363,360595200022015,360595200022,36059
NY055000002,NY,36,11714,75,2010-09-29,0,2010,40.744349,-73.48024,31842.77363,360595200022015,360595200022,36059
NY055000004,NY,36,11758,88,2008-12-17,0,2008,40.667706,-73.426089,41429.65502,360595220004011,360595220004,36059
NY055000004,NY,36,11758,92,2010-11-18,0,2010,40.667706,-73.426089,41429.65502,360595220004011,360595220004,36059
NY055000006,NY,36,11801,93,2008-11-12,0,2008,40.752193750000004,-73.531652,29958.34166,360595191006001,360595191006,36059
NY055000006,NY,36,11801,78,2010-09-24,0,2010,40.752193750000004,-73.531652,29958.34166,360595191006001,360595191006,36059
NY055000009,NY,36,11803,96,2008-11-20,0,2008,40.7799784,-73.477804,28132.332346000003,360595197043000,360595197043,36059
NY055000009,NY,36,11803,89,2010-09-22,0,2010,40.7799784,-73.477804,28132.332346000003,360595197043000,360595197043,36059
NY055000010,NY,36,11804,97,2008-12-08,0,2008,40.7568342,-73.45437960000001,31257.884842,360595201005007,360595201005,36059
NY055000010,NY,36,11804,79,2010-09-22,0,2010,40.7568342,-73.45437960000001,31257.884842,360595201005007,360595201005,36059
NY056000001,NY,36,10977,81,2009-11-30,0,2009,41.118007999999996,-74.04714625,23444.4949425,360870123011001,360870123011,36087
NY057000001,NY,36,10607,84,2009-05-17,0,2009,41.04274433333333,-73.789809,16526.156343333332,361190109023007,361190109023,36119
NY058000001,NY,36,13619,98,2008-12-01,0,2008,43.97671066666666,-75.610966,10768.225726666667,360450609013011,360450609013,36045
NY058000001,NY,36,13619,64,2010-08-20,0,2010,43.97671066666666,-75.610966,10768.225726666667,360450609013011,360450609013,36045
NY059000001,NY,36,13357,94,2009-01-15,0,2009,NA,NA,NA,NA,NA,NA
NY059000001,NY,36,13357,95,2010-08-30,0,2010,NA,NA,NA,NA,NA,NA
NY060000001,NY,36,12010,98,2010-01-19,0,2010,42.940169,-74.196023,10140.60148,360570702002009,360570702002,36057
NY060000002,NY,36,12010,92,2010-02-04,0,2010,42.940434,-74.195407,10111.44429,360570702002009,360570702002,36057
NY061000001,NY,36,12534,61,2009-01-09,0,2009,42.2554385,-73.79246625,520.20613145,360210012002002,360210012002,36021
NY061000001,NY,36,12534,73,2010-07-30,0,2010,42.2554385,-73.79246625,520.20613145,360210012002002,360210012002,36021
NY062000011,NY,36,12601,79,2009-05-27,0,2009,41.71373,-73.929354,1225.544183,360272202014002,360272202014,36027
NY062000011,NY,36,12601,95,2010-04-08,0,2010,41.71373,-73.929354,1225.544183,360272202014002,360272202014,36027
NY062000022,NY,36,12601,51,2009-05-12,0,2009,41.70451,-73.9100796,2921.7216394,360272203001013,360272203001,36027
NY062000022,NY,36,12601,60,2010-04-23,0,2010,41.70451,-73.9100796,2921.7216394,360272203001013,360272203001,36027
NY063000001,NY,36,14048,57,2009-10-20,0,2009,42.488712500000005,-79.329777000000007,44066.552555,360130355002000,360130355002,36013
NY063000002,NY,36,14048,57,2009-10-23,0,2009,42.484056,-79.327466,43930.09525,360130354001001,360130354001,36013
NY063000002,NY,36,14048,43,2010-08-05,0,2010,42.484056,-79.327466,43930.09525,360130354001001,360130354001,36013
NY064000001,NY,36,12789,79,2009-01-22,0,2009,41.70523525,-74.5635445,4527.3986245,361059511001020,361059511001,36105
NY064000001,NY,36,12789,62,2010-08-24,0,2010,41.70523525,-74.5635445,4527.3986245,361059511001020,361059511001,36105
NY065000001,NY,36,13815,86,2009-11-19,0,2009,42.527755,-75.521743,405.9336945,360179703004002,360179703004,36017
NY066000001,NY,36,13021,73,2009-03-31,0,2009,42.945548,-76.576049,360.60965973333333,360110413004002,360110413004,36011
NY067000001,NY,36,14843,86,2008-12-08,0,2008,42.331522,-77.65586,23065.84379,361019607002009,361019607002,36101
NY067000001,NY,36,14843,91,2010-10-27,0,2010,42.331522,-77.65586,23065.84379,361019607002009,361019607002,36101
NY067000002,NY,36,14843,73,2008-12-10,0,2008,42.315106,-77.646129,25015.10945,361019609003006,361019609003,36101
NY067000002,NY,36,14843,89,2010-10-26,0,2010,42.315106,-77.646129,25015.10945,361019609003006,361019609003,36101
NY068001949,NY,36,13820,96,2009-04-17,0,2009,42.44739166666667,-75.065846,243.2153748,360775911001012,360775911001,36077
NY069000001,NY,36,11542,85,2009-06-01,0,2009,40.8550715,-73.63521333333334,18280.373961666664,360595172012003,360595172012,36059
NY070000002,NY,36,14094,76,2010-03-17,0,2010,43.17239166666667,-78.70047133333333,92639.57754666667,360630236001022,360630236001,36063
NY070000389,NY,36,14094,85,2010-03-15,0,2010,43.178431,-78.68678125,92190.0832,360630235003026,360630235003,36063
NY070000510,NY,36,14094,96,2010-03-15,0,2010,43.16500433333333,-78.69993466666666,92101.61286,360630237001006,360630237001,36063
NY071000001,NY,36,12701,50,2010-03-25,0,2010,41.655709,-74.69713275,5377.9669622500005,361059518024007,361059518024,36105
NY077000001,NY,36,11722,97,2008-10-30,0,2008,40.790565,-73.205779,41077.25031,361031457032003,361031457032,36103
NY077000001,NY,36,11722,90,2010-08-25,0,2010,40.790565,-73.205779,41077.25031,361031457032003,361031457032,36103
NY077000002,NY,36,11706,95,2008-11-03,0,2008,40.724374499999996,-73.248499,43578.848314999996,361031473022019,361031473022,36103
NY077000002,NY,36,11706,80,2010-07-12,0,2010,40.724374499999996,-73.248499,43578.848314999996,361031473022019,361031473022,36103
NY077000003,NY,36,11706,98,2008-11-19,0,2008,NA,NA,NA,NA,NA,NA
NY079000001,NY,36,12801,94,2009-05-20,0,2009,43.31059,-73.643648,31841.53647,361130705002012,361130705002,36113
NY080001001,NY,36,12953,84,2009-05-18,0,2009,44.85223866666667,-74.29726266666667,46155.41553666667,360339505011008,360339505011,36033
NY081000001,NY,36,12986,84,2009-10-26,0,2009,44.232116,-74.45234599999999,52509.07696666667,360339511002005,360339511002,36033
NY082000001,NY,36,10566,56,2009-02-23,0,2009,41.291154,-73.923435,4329.502742,361190141004000,361190141004,36119
NY082000001,NY,36,10566,44,2010-03-19,0,2010,41.291154,-73.923435,4329.502742,361190141004000,361190141004,36119
NY082000002,NY,36,10566,70,2009-04-24,0,2009,41.293207333333335,-73.92034699999999,4061.907545333333,361190143001004,361190143001,36119
NY082000002,NY,36,10566,68,2010-03-08,0,2010,41.293207333333335,-73.92034699999999,4061.907545333333,361190143001004,361190143001,36119
NY084000001,NY,36,10901,83,2009-12-16,0,2009,41.1192245,-74.0790305,24177.713405000002,360870121112006,360870121112,36087
NY085000001,NY,36,11550,92,2009-05-06,0,2009,40.701188,-73.617808,32908.85096,360594072032022,360594072032,36059
NY085000002,NY,36,11550,87,2009-05-06,0,2009,40.713877,-73.62066,32281.49731,360594069003014,360594069003,36059
NY086000001,NY,36,11030,60,2009-05-18,0,2009,40.789815,-73.708363,23758.24096,360593018005000,360593018005,36059
NY087000001,NY,36,12983,91,2009-01-02,0,2009,44.324035,-74.1315075,26645.734207499998,360339509003001,360339509003,36033
NY087000001,NY,36,12983,51,2011-04-06,0,2011,44.324035,-74.1315075,26645.734207499998,360339509003001,360339509003,36033
NY087000002,NY,36,12983,87,2008-12-26,0,2008,44.318609333333335,-74.171632,29272.035516666667,360339510003037,360339510003,36033
NY087000002,NY,36,12983,59,2011-04-06,0,2011,44.318609333333335,-74.171632,29272.035516666667,360339510003037,360339510003,36033
NY088000001,NY,36,10801,62,2008-10-31,0,2008,40.915211,-73.786511,19534.78667,361190063021003,361190063021,36119
NY088000001,NY,36,10801,83,2009-11-17,0,2009,40.915211,-73.786511,19534.78667,361190063021003,361190063021,36119
NY088000001,NY,36,10801,61,2010-08-05,0,2010,40.915211,-73.786511,19534.78667,361190063021003,361190063021,36119
NY088000003,NY,36,10801,44,2008-10-31,0,2008,40.912184,-73.776665,19072.5814,361190060004011,361190060004,36119
NY088000003,NY,36,10801,29,2009-12-07,0,2009,40.912184,-73.776665,19072.5814,361190060004011,361190060004,36119
NY088000003,NY,36,10801,45,2010-08-06,0,2010,40.912184,-73.776665,19072.5814,361190060004011,361190060004,36119
NY088000004,NY,36,10801,32,2008-11-04,0,2008,40.91852299999999,-73.79030325,19586.0109125,361190064002004,361190064002,36119
NY088000004,NY,36,10801,17,2009-12-07,0,2009,40.91852299999999,-73.79030325,19586.0109125,361190064002004,361190064002,36119
NY088000004,NY,36,10801,39,2010-08-17,0,2010,40.91852299999999,-73.79030325,19586.0109125,361190064002004,361190064002,36119
NY089000001,NY,36,14513,91,2009-02-25,0,2009,43.031331,-77.077099,26574.58498,361170212004028,361170212004,36117
NY089000002,NY,36,14513,99,2009-03-18,0,2009,43.046067,-77.090459,25947.83529,361170212002002,361170212002,36117
NY093001001,NY,36,14760,95,2008-11-26,0,2008,42.082111,-78.44842,10967.55758,360099616002000,360099616002,36009
NY093001001,NY,36,14760,84,2010-06-29,0,2010,42.082111,-78.44842,10967.55758,360099616002000,360099616002,36009
NY093002001,NY,36,14760,70,2008-11-17,0,2008,42.079143,-78.415317,9886.296565,360099618002001,360099618002,36009
NY093002001,NY,36,14760,80,2010-06-17,0,2010,42.079143,-78.415317,9886.296565,360099618002001,360099618002,36009
NY093003001,NY,36,14760,84,2008-11-17,0,2008,42.078438999999996,-78.42964066666667,10179.047833333332,360099617003002,360099617003,36009
NY093003001,NY,36,14760,65,2010-06-18,0,2010,42.078438999999996,-78.42964066666667,10179.047833333332,360099617003002,360099617003,36009
NY093004001,NY,36,14760,81,2008-11-18,0,2008,42.066325,-78.437359,9010.467449,360099618006014,360099618006,36009
NY093004001,NY,36,14760,84,2010-06-18,0,2010,42.066325,-78.437359,9010.467449,360099618006014,360099618006,36009
NY097000001,NY,36,13617,87,2008-11-25,0,2008,44.597136,-75.173757,70313.47536,360894921002010,360894921002,36089
NY097000002,NY,36,13617,88,2008-11-25,0,2008,44.590983,-75.177189,69622.06417,360894921003049,360894921003,36089
NY098000001,NY,36,13452,72,2008-12-08,0,2008,NA,NA,NA,NA,NA,NA
NY098000001,NY,36,13452,83,2010-08-23,0,2010,NA,NA,NA,NA,NA,NA
NY099000001,NY,36,12771,95,2009-02-09,0,2009,41.370756,-74.684098,715.5245391,360710022003000,360710022003,36071
NY100000001,NY,36,11570,88,2008-10-21,0,2008,40.654250499999996,-73.63220575,33519.6590475,360594123021005,360594123021,36059
NY100000001,NY,36,11570,73,2010-10-20,0,2010,40.654250499999996,-73.63220575,33519.6590475,360594123021005,360594123021,36059
NY102000001,NY,36,13421,89,2009-05-14,0,2009,43.094353,-75.65397,356.9775543,360530301022001,360530301022,36053
NY103000001,NY,36,12428,82,2009-12-02,0,2009,41.71643625,-74.39247,317.94548875,361119548002010,361119548002,36111
NY144000001,NY,36,11023,83,2009-10-25,0,2009,40.805102,-73.735485,21479.76435,360593003001007,360593003001,36059
NY158026613,NY,36,10950,87,2009-01-02,0,2009,41.340473,-74.177509,16326.35268,360710150052003,360710150052,36071
NY400000001,NY,36,14217,65,2009-12-11,0,2009,42.95884825,-78.85812425,92091.81857,360290085001015,360290085001,36029
NY414000001,NY,36,13619,99,2008-11-26,0,2008,43.976322333333336,-75.624882,9948.793484666667,360450610001003,360450610001,36045
NY414000001,NY,36,13619,76,2010-08-20,0,2010,43.976322333333336,-75.624882,9948.793484666667,360450610001003,360450610001,36045
NY501000001,NY,36,12090,89,2009-01-23,0,2009,42.883128,-73.35663825,726.6823346725,360830517012065,360830517012,36083
OH001000101,OH,39,43203,58,2009-02-17,0,2009,NA,NA,NA,NA,NA,NA
OH001000101,OH,39,43203,56,2010-02-10,0,2010,NA,NA,NA,NA,NA,NA
OH001000101,OH,39,43203,49,2011-05-03,0,2011,NA,NA,NA,NA,NA,NA
OH001000102,OH,39,43207,75,2009-08-31,0,2009,NA,NA,NA,NA,NA,NA
OH001000102,OH,39,43207,57,2010-01-27,0,2010,NA,NA,NA,NA,NA,NA
OH001000103,OH,39,43215,64,2009-02-06,0,2009,NA,NA,NA,NA,NA,NA
OH001000103,OH,39,43215,85,2010-01-19,0,2010,NA,NA,NA,NA,NA,NA
OH001000105,OH,39,43211,75,2009-02-12,NA,2009,39.994107,-82.976344,16680.97887,390490015001004,390490015001,39049
OH001000105,OH,39,43211,75,2010-02-16,NA,2010,39.994107,-82.976344,16680.97887,390490015001004,390490015001,39049
OH001000106,OH,39,43215,73,2008-12-18,0,2008,39.954764,-83.014355,16880.51665,390490042001058,390490042001,39049
OH001000106,OH,39,43215,72,2010-06-16,0,2010,39.954764,-83.014355,16880.51665,390490042001058,390490042001,39049
OH001000106,OH,39,43215,74,2011-05-02,0,2011,39.954764,-83.014355,16880.51665,390490042001058,390490042001,39049
OH001000110,OH,39,43203,56,2009-02-19,0,2009,39.97692633333333,-82.97761366666667,16750.770223333333,390490029001011,390490029001,39049
OH001000110,OH,39,43203,49,2010-01-28,0,2010,39.97692633333333,-82.97761366666667,16750.770223333333,390490029001011,390490029001,39049
OH001000120,OH,39,43207,79,2009-02-03,0,2009,NA,NA,NA,NA,NA,NA
OH001000120,OH,39,43207,89,2010-01-22,0,2010,NA,NA,NA,NA,NA,NA
OH001000128,OH,39,43224,39,2009-02-18,0,2009,40.026391333333336,-82.947517,13559.725676666667,390490075201008,390490075201,39049
OH001000128,OH,39,43224,83,2010-01-22,0,2010,40.026391333333336,-82.947517,13559.725676666667,390490075201008,390490075201,39049
OH001000133,OH,39,43219,67,2009-01-28,0,2009,40.0120125,-82.96366275,15131.429680000001,390490075112000,390490075112,39049
OH001000133,OH,39,43219,83,2010-01-20,0,2010,40.0120125,-82.96366275,15131.429680000001,390490075112000,390490075112,39049
OH001000134,OH,39,43207,52,2009-02-03,0,2009,39.879557,-82.995084,8523.941738,390490088222023,390490088222,39049
OH001000134,OH,39,43207,81,2010-03-15,0,2010,39.879557,-82.995084,8523.941738,390490088222023,390490088222,39049
OH001000135,OH,39,43228,67,2009-08-26,0,2009,39.924202,-83.092604,15033.35115,390490083503005,390490083503,39049
OH001000135,OH,39,43228,69,2010-02-26,0,2010,39.924202,-83.092604,15033.35115,390490083503005,390490083503,39049
OH001000137,OH,39,43231,63,2009-02-11,0,2009,40.063947,-82.953012,9346.510921,390490069331000,390490069331,39049
OH001000137,OH,39,43231,84,2010-02-17,0,2010,40.063947,-82.953012,9346.510921,390490069331000,390490069331,39049
OH001000140,OH,39,43213,62,2009-02-26,0,2009,39.9735405,-82.9061035,10686.03588,390490027301003,390490027301,39049
OH001000140,OH,39,43213,77,2010-02-10,0,2010,39.9735405,-82.9061035,10686.03588,390490027301003,390490027301,39049
OH001000143,OH,39,43201,83,2009-02-03,0,2009,39.988232599999996,-82.9764356,16793.300658,390490015001005,390490015001,39049
OH001000143,OH,39,43201,89,2010-01-19,0,2010,39.988232599999996,-82.9764356,16793.300658,390490015001005,390490015001,39049
OH001000144,OH,39,43203,29,2009-02-27,0,2009,39.977091,-82.974356,16477.281049999998,390490029001007,390490029001,39049
OH001000144,OH,39,43203,68,2010-01-25,0,2010,39.977091,-82.974356,16477.281049999998,390490029001007,390490029001,39049
OH001000147,OH,39,43110,68,2009-02-12,0,2009,39.88278825,-82.82809575,8505.472599249999,390490102032007,390490102032,39049
OH001000147,OH,39,43110,68,2010-01-27,0,2010,39.88278825,-82.82809575,8505.472599249999,390490102032007,390490102032,39049
OH001000149,OH,39,43004,93,2008-12-26,0,2008,39.9996,-82.798779,4079.619996,390490073032028,390490073032,39049
OH001000149,OH,39,43004,99,2010-01-21,0,2010,39.9996,-82.798779,4079.619996,390490073032028,390490073032,39049
OH001000150,OH,39,43201,91,2009-02-03,0,2009,39.981129,-83.001783,17658.54067,390490022001008,390490022001,39049
OH001000150,OH,39,43201,97,2010-01-20,0,2010,39.981129,-83.001783,17658.54067,390490022001008,390490022001,39049
OH001000151,OH,39,43205,81,2009-02-17,0,2009,39.965806,-82.971404,16161.04644,390490036001014,390490036001,39049
OH001000151,OH,39,43205,88,2010-01-22,0,2010,39.965806,-82.971404,16161.04644,390490036001014,390490036001,39049
OH001000152,OH,39,43222,70,2009-02-20,0,2009,NA,NA,NA,NA,NA,NA
OH001000152,OH,39,43222,77,2010-01-22,0,2010,NA,NA,NA,NA,NA,NA
OH002000100,OH,39,44510,67,2008-12-12,0,2008,41.111443,-80.655023,1114.7140924,390998140003007,390998140003,39099
OH002000100,OH,39,44510,75,2009-11-20,0,2009,41.111443,-80.655023,1114.7140924,390998140003007,390998140003,39099
OH002000100,OH,39,44510,58,2010-09-22,0,2010,41.111443,-80.655023,1114.7140924,390998140003007,390998140003,39099
OH002000200,OH,39,44503,85,2008-12-30,0,2008,41.10714725,-80.6581965,344.906069975,390998140003041,390998140003,39099
OH002000200,OH,39,44503,57,2009-11-30,0,2009,41.10714725,-80.6581965,344.906069975,390998140003041,390998140003,39099
OH002000200,OH,39,44503,47,2010-09-22,0,2010,41.10714725,-80.6581965,344.906069975,390998140003041,390998140003,39099
OH002000300,OH,39,44505,53,2008-11-12,0,2008,41.101394,-80.646697,475.7929364,390998137004006,390998137004,39099
OH002000300,OH,39,44505,76,2009-11-13,0,2009,41.101394,-80.646697,475.7929364,390998137004006,390998137004,39099
OH002000300,OH,39,44505,84,2010-09-24,0,2010,41.101394,-80.646697,475.7929364,390998137004006,390998137004,39099
OH002000400,OH,39,44506,69,2008-12-01,0,2008,41.103572,-80.634075,1139.9041870249998,390998006001020,390998006001,39099
OH002000400,OH,39,44506,66,2009-11-20,0,2009,41.103572,-80.634075,1139.9041870249998,390998006001020,390998006001,39099
OH002000400,OH,39,44506,55,2010-09-29,0,2010,41.103572,-80.634075,1139.9041870249998,390998006001020,390998006001,39099
OH002000500,OH,39,44471,86,2008-12-09,0,2008,41.059529,-80.61187,1547.03285562,390998106003002,390998106003,39099
OH002000500,OH,39,44471,81,2009-11-25,0,2009,41.059529,-80.61187,1547.03285562,390998106003002,390998106003,39099
OH002000500,OH,39,44471,68,2010-09-29,0,2010,41.059529,-80.61187,1547.03285562,390998106003002,390998106003,39099
OH002000600,OH,39,44512,68,2008-11-24,0,2008,41.058901,-80.7961854,3682.88339074,390998121022002,390998121022,39099
OH002000600,OH,39,44512,52,2009-11-16,0,2009,41.058901,-80.7961854,3682.88339074,390998121022002,390998121022,39099
OH002000600,OH,39,44512,97,2010-10-19,0,2010,41.058901,-80.7961854,3682.88339074,390998121022002,390998121022,39099
OH002000700,OH,39,44510,93,2008-11-14,0,2008,41.11316325,-80.66368525,674.060512225,390998140004016,390998140004,39099
OH002000700,OH,39,44510,88,2009-11-18,0,2009,41.11316325,-80.66368525,674.060512225,390998140004016,390998140004,39099
OH002000700,OH,39,44510,96,2010-10-07,0,2010,41.11316325,-80.66368525,674.060512225,390998140004016,390998140004,39099
OH002000800,OH,39,44510,91,2009-07-16,0,2009,41.1159896,-80.6620744,839.21246992,390998140004011,390998140004,39099
OH002000800,OH,39,44510,85,2009-11-20,0,2009,41.1159896,-80.6620744,839.21246992,390998140004011,390998140004,39099
OH002000800,OH,39,44510,98,2010-10-12,0,2010,41.1159896,-80.6620744,839.21246992,390998140004011,390998140004,39099
OH003000901,OH,39,44115,68,2009-03-23,0,2009,41.4963814,-81.6674018,26006.971664,390351093011006,390351093011,39035
OH003000901,OH,39,44115,89,2010-03-16,0,2010,41.4963814,-81.6674018,26006.971664,390351093011006,390351093011,39035
OH003000902,OH,39,44104,64,2009-04-01,0,2009,41.4913165,-81.65726366666667,25090.889161666666,390351098011003,390351098011,39035
OH003000902,OH,39,44104,50,2010-03-15,0,2010,41.4913165,-81.65726366666667,25090.889161666666,390351098011003,390351098011,39035
OH003000903,OH,39,44104,74,2009-01-13,0,2009,41.492706166666665,-81.65455783333333,24891.580383333334,390351098011001,390351098011,39035
OH003000903,OH,39,44104,75,2010-03-16,0,2010,41.492706166666665,-81.65455783333333,24891.580383333334,390351098011001,390351098011,39035
OH003000904,OH,39,44104,77,2009-01-02,0,2009,41.48818633333333,-81.64840283333334,24314.71716666667,390351984002011,390351984002,39035
OH003000904,OH,39,44104,48,2010-03-15,0,2010,41.48818633333333,-81.64840283333334,24314.71716666667,390351984002011,390351984002,39035
OH003000905,OH,39,44103,81,2008-12-02,0,2008,41.5141065,-81.63971733333334,24177.007363333334,390351987002004,390351987002,39035
OH003000905,OH,39,44103,59,2010-03-15,0,2010,41.5141065,-81.63971733333334,24177.007363333334,390351987002004,390351987002,39035
OH003000906,OH,39,44104,79,2009-02-09,0,2009,41.467017399999996,-81.62070080000001,21827.107217999997,390351204001004,390351204001,39035
OH003000906,OH,39,44104,93,2010-03-16,0,2010,41.467017399999996,-81.62070080000001,21827.107217999997,390351204001004,390351204001,39035
OH003000907,OH,39,44112,87,2008-12-04,0,2008,41.5094336,-81.6013988,20970.198628,390351188002003,390351188002,39035
OH003000907,OH,39,44112,84,2010-03-17,0,2010,41.5094336,-81.6013988,20970.198628,390351188002003,390351188002,39035
OH003000908,OH,39,44114,74,2009-01-02,0,2009,41.49227583333333,-81.70969433333333,29410.255831666665,390351033002009,390351033002,39035
OH003000908,OH,39,44114,93,2010-03-24,0,2010,41.49227583333333,-81.70969433333333,29410.255831666665,390351033002009,390351033002,39035
OH003000909,OH,39,44113,75,2009-02-09,0,2009,41.4656255,-81.6972245,28196.141730000003,390351048003005,390351048003,39035
OH003000909,OH,39,44113,80,2010-03-11,0,2010,41.4656255,-81.6972245,28196.141730000003,390351048003005,390351048003,39035
OH003000910,OH,39,44135,88,2009-01-29,0,2009,41.4382234,-81.781843,34319.35004,390351243004011,390351243004,39035
OH003000910,OH,39,44135,95,2010-03-16,0,2010,41.4382234,-81.781843,34319.35004,390351243004011,390351243004,39035
OH003000911,OH,39,44135,72,2010-01-25,0,2010,41.4671368,-81.7309334,30784.535037999998,390351027005011,390351027005,39035
OH003000911,OH,39,44135,83,2010-04-08,0,2010,41.4671368,-81.7309334,30784.535037999998,390351027005011,390351027005,39035
OH003000920,OH,39,44103,68,2009-02-05,0,2009,41.515226999999996,-81.63940066666667,24179.35990666667,390351121002005,390351121002,39035
OH003000920,OH,39,44103,69,2010-03-15,0,2010,41.515226999999996,-81.63940066666667,24179.35990666667,390351121002005,390351121002,39035
OH003000921,OH,39,44120,91,2008-11-26,0,2008,41.463948200000004,-81.588257,19118.105562,390351207011002,390351207011,39035
OH003000921,OH,39,44120,61,2010-03-26,0,2010,41.463948200000004,-81.588257,19118.105562,390351207011002,390351207011,39035
OH003000922,OH,39,44113,62,2009-01-26,0,2009,41.4829092,-81.7177208,29959.67523,390351035002019,390351035002,39035
