"","year","tract","INSPECTION_SCORE","in_floodplain","age_t","total_pop_t","total_white_t","total_black_t","total_hispanic_t","poverty_t","income_t","public_assistance_t","owner_t","renter_t","vehicles_t","prop_value_t","area_t","pop_density_t","cf_riskscore_t","rf_riskscore_t","cf_riskscore_t2","rf_riskscore_t2","per_capita_income_t","yrPolicyCount_t","yrPaidOnBuildingClaim_t","yrPaidOnContentClaim_t","yrClaim_t","totPolicyCount_t","totPaidOnBuildingClaim_t","totPaidOnContentClaim_t","totClaim_t","unit_t","county","urbanrural"
"123",2013,5123960600,90,0,37.1,8250,2411,4867,750,1130,25848,1802,814,988,1802,68300,39.645918,208.0920412,0,50.73490938,0,49.60136361,10696,0,0,0,0,0,0,0,0,2028,5123,2
"124",2013,5131010202,86,0,39.3,3484,3334,3,23,1075,44697,1472,1161,311,1472,115000,27.183521,128.165884,0,85.39218951,0,85.05938308,22868,0,0,0,0,0,0,0,0,1607,5131,1
"125",2013,5143011300,83,0,19.9,7482,5559,1099,285,315,17599,1770,241,1529,1770,229200,3.46863,2157.047595,0,31.59566767,0,31.22010227,9802,0,0,0,0,0,0,0,0,2083,5143,1
"126",2013,5149952500,87,0,35.2,4624,2460,110,1847,1028,35768,1533,928,605,1533,87300,475.418642,9.726164672,0,92.79228542,0,92.66646506,16071,0,0,0,0,0,0,0,0,1960,5149,2
"127",2013,6001408600,90,0,33.8,5922,324,2589,2702,1257,31133,1717,637,1080,1717,223900,1.061058,5581.221762,0,0,0,0,14309,0,0,0,0,0,0,0,0,1951,6001,1
"128",2013,6001408700,88,0,31.5,7285,242,2751,3626,1622,42664,2169,871,1298,2169,231900,1.130996,6441.225256,0,0,0,0,16915,0,0,0,0,0,0,0,0,2619,6001,1
"129",2013,6001408800,87.5,0,25.7,6248,103,2387,2970,1437,23704,1888,409,1479,1888,156800,1.204353,5187.847749,78.89806857,77.3921584,78.37661328,76.96019135,10875,0,0,0,0,0,0,0,0,2010,6001,1
"130",2013,6001410500,87,0,30.8,2415,129,1282,162,627,19401,1031,79,952,1031,414100,0.724476,3333.443758,75.03778676,0,74.40211476,0,13902,0,0,0,0,0,0,0,0,1050,6001,1
"131",2013,6001440304,85,0,36.2,4805,515,293,666,1101,84444,1314,808,506,1314,384400,0.978259,4911.787165,93.4882324,0,93.22655886,0,26706,0,0,0,0,0,0,0,0,1368,6001,1
"132",2013,6001451503,95,0,40.5,5375,3352,5,1242,1434,85000,2036,1272,764,2036,433800,2.674111,2010.013795,0,0,0,0,39011,0,0,0,0,0,0,0,0,2200,6001,1
"133",2013,6007000903,91,0,29.7,6123,3891,169,1321,1208,42935,2407,779,1628,2407,244600,5.927882,1032.915298,0,98.25379287,0,98.31610491,21513,0,0,0,0,1,5867.01,0,1,2657,6007,1
"134",2013,6007002800,91,0,31.4,4091,2953,40,691,883,25288,1635,498,1137,1635,117200,4.245047,963.7113558,0,90.43666461,0,90.23203387,14068,0,0,0,0,0,0,0,0,1935,6007,2
"135",2013,6013302007,70,0,34.6,5920,2258,382,2708,1382,68456,1931,1428,503,1931,236700,4.327632,1367.953652,0,72.95105361,0,72.3456315,26405,0,0,0,0,0,0,0,0,2092,6013,1
"136",2013,6013307205,81,0,31,6440,2127,1157,2340,1456,54830,2375,1154,1221,2375,161200,3.082314,2089.339373,0,72.70295617,0,72.12019574,23064,0,0,0,0,0,0,0,0,2767,6013,1
"137",2013,6013312000,57,0,37.6,2158,238,857,849,419,28672,713,220,493,713,162500,1.408549,1532.073077,0,73.4635875,0,72.87485567,15387,0,0,0,0,0,0,0,0,795,6013,1
"138",2013,6013314104,87,0,30.5,7036,1460,895,3967,1608,37141,2283,1101,1182,2283,125800,2.323126,3028.677739,0.005145584,30.47277014,68.90685741,57.11772145,16290,0,0,0,0,0,0,0,0,2533,6013,1
"139",2013,6013319000,78,0,40.5,7202,4898,197,1572,1815,58430,3036,1515,1521,3036,311200,3.130929,2300.275733,0,64.22851305,0,76.86121955,32834,0,0,0,0,0,0,0,0,3168,6013,1
"140",2013,6013358000,70,0,38.4,4960,2393,557,1060,1277,58690,1832,1013,819,1832,261000,6.875366,721.4161399,88.09139078,94.71511682,87.70020215,94.70225986,26950,0,0,0,0,1,0,0,1,2033,6013,1
"141",2013,6013365002,58.5,0,27.9,5284,173,1381,2949,1053,40903,1477,564,913,1477,159400,5.85136,903.0379262,91.06918582,87.7717262,90.71995024,87.51993182,16011,0,0,0,0,0,0,0,0,1744,6013,1
"142",2013,6013376000,95,0,30,6369,226,1738,3663,1299,31250,1856,654,1202,1856,153900,1.218458,5227.098513,1.807483194,1.730557832,78.21800653,39.12684885,12864,0,0,0,0,0,0,0,0,2135,6013,1
"143",2013,6013380000,91.5,0,36.9,5613,1621,1739,1410,1389,65690,2578,1281,1297,2578,349000,6.023083,931.9147686,86.00600777,50.77387817,86.37847924,50.43025238,40567,0,0,0,0,0,0,0,0,3005,6013,1
"144",2013,6019008401,83,0,24.9,8093,609,41,7249,1792,32420,2145,1144,1001,2145,117600,163.319888,49.55305872,0,98.39429279,0,98.71061747,12854,0,0,0,0,0,0,0,0,2420,6019,2
"145",2013,6025010400,77,0,25.5,7437,462,236,6727,1592,29449,1996,851,1145,1996,107700,6.172309,1204.897551,0,10.41477447,0,25.14295926,10342,0,0,0,0,0,0,0,0,2288,6025,2
"146",2013,6025011400,75,0,28.5,4585,82,176,4265,1100,22460,1231,529,702,1231,96200,3.966416,1155.955402,0,0,0,0,9879,0,0,0,0,0,0,0,0,1324,6025,1
"147",2013,6025012001,66,0,32,4459,61,4,4394,842,27390,1039,190,849,1039,109900,0.571989,7795.604461,0,0,0,0,10974,0,0,0,0,0,0,0,0,1166,6025,1
"148",2013,6025012200,77,0,32.4,7674,181,0,7430,1632,41525,1816,1225,591,1816,138800,5.190974,1478.33528,0,27.19276662,0,25.68867873,13667,0,0,0,0,0,0,0,0,1887,6025,1
"149",2013,6029000400,85,0,33.9,4418,3194,62,967,1119,18255,1765,580,1185,1765,18700,3.020174,1462.829625,0,77.68158683,0,77.14851267,10680,0,0,0,0,0,0,0,0,1867,6029,1
"150",2013,6029002500,81,0,24.6,9107,682,792,7419,1737,24762,2281,853,1428,2281,79100,6.210998,1466.269994,0,10.44431289,0,63.35019519,8781,0,0,0,0,0,0,0,0,2604,6029,1
"151",2013,6029002900,91,0,33.2,7151,1531,892,4116,1588,42862,2206,1069,1137,2206,97200,2.676218,2672.054369,0,0,0,0,16545,0,0,0,0,0,0,0,0,2530,6029,1
"152",2013,6029004402,91,0,24.4,4934,282,285,4366,993,23692,1264,365,899,1264,111300,1.86573,2644.541279,0,74.37211625,0,73.831583,9941,0,0,0,0,0,0,0,0,1434,6029,2
"153",2013,6029005003,95,0,26.7,3361,276,311,2496,708,28882,860,371,489,860,134800,8.5823,391.619962,0,97.31603482,0,97.33463463,11102,0,0,0,0,0,0,0,0,959,6029,1
"154",2013,6029006304,87,0,25.9,3724,344,0,3358,779,31786,930,345,585,930,81500,3.964935,939.2335562,0,98.14251058,0,98.1978886,10158,0,0,0,0,1,0,0,1,1065,6029,2
"155",2013,6031001100,87,0,26,6105,916,746,4149,1350,31329,1677,607,1070,1677,109100,9.745964,626.4131491,0,63.64576892,0,62.77835817,11917,0,0,0,0,0,0,0,0,1859,6031,1
"156",2013,6031001300,84,0,27.3,4439,686,312,3427,891,32572,1121,272,849,1121,163900,45.574883,97.40014034,0,90.12629025,0,89.91862319,13521,0,0,0,0,0,0,0,0,1231,6031,2
"157",2013,6037206010,97,0,32.5,2881,119,125,1816,652,19792,952,104,848,952,360000,1.418124,2031.557184,0,25.96917662,0,23.88656733,10936,0,0,0,0,0,0,0,0,1063,6037,1
"158",2013,6037242600,96,0,19.2,4627,5,1611,2943,1049,13694,1212,28,1184,1212,216416.6667,0.475994,9720.710765,0,26.36992817,0,24.52988398,6302,0,0,0,0,0,0,0,0,1295,6037,1
"159",2013,6037405102,88,0,32.6,4973,224,99,3776,1043,44427,1321,693,628,1321,258300,0.957577,5193.316047,0,0,0,0,15709,0,0,0,0,0,0,0,0,1379,6037,1
"160",2013,6037406902,92,0,36.7,3447,173,97,2905,710,75481,865,634,231,865,324900,1.002352,3438.91168,0,0,0,0,21968,0,0,0,0,0,0,0,0,903,6037,1
"161",2013,6037530400,91,0,31.4,4009,19,88,3099,854,23300,1224,451,773,1224,384300,1.531308,2618.023285,0,0,0,0,15372,0,0,0,0,0,0,0,0,1258,6037,1
"162",2013,6037531701,91.5,0,28.9,5494,64,0,5385,1109,40875,1295,510,785,1295,265000,0.637121,8623.165772,0,0,0,0,13212,0,0,0,0,0,0,0,0,1372,6037,1
"163",2013,6037540800,81,0,35,5667,20,3900,1684,1276,44931,1635,1022,613,1635,225200,1.980043,2862.059056,0,0,0,0,18033,0,0,0,0,0,0,0,0,1834,6037,1
"164",2013,6039000700,88,0,35.2,11575,4286,564,6141,3016,56549,3806,2369,1437,3806,167100,8.383449,1380.696656,0,34.41354358,0,83.37548799,23401,0,0,0,0,0,0,0,0,4068,6039,1
"165",2013,6039000800,79,0,25.8,7078,917,105,5884,1270,29737,1766,316,1450,1766,110200,2.817,2512.602059,0,55.18665307,0,81.50464618,11547,0,0,0,0,0,0,0,0,2005,6039,1
"166",2013,6063000100,90,0,45.5,5173,4353,134,197,1259,50120,2329,1473,856,2329,232300,147.41449,35.09153001,0,95.893783,0,95.87480068,25962,0,0,0,0,4,26908.9,0,4,2566,6063,2
"167",2013,6071000503,93,0,32.5,4957,1133,124,2828,1264,60391,1495,756,739,1495,339900,1.286732,3852.39506,0,0,0,0,22779,0,0,0,0,1,1240.79,0,1,1638,6071,1
"168",2013,6071004201,83,0,23.6,6873,208,2660,3527,1414,33199,1653,680,973,1653,147600,3.10118,2216.253168,0,46.89744565,0,45.79094958,11404,0,0,0,0,0,0,0,0,1728,6071,1
"169",2013,6071007000,93,0,25.7,6367,556,38,5559,1556,32744,1802,794,1008,1802,129900,2.271546,2802.936854,0,35.03083825,0,35.18447243,11925,0,0,0,0,0,0,0,0,2217,6071,1
"170",2013,6071008002,79,0,24.1,6867,919,548,4919,1508,40481,1975,630,1345,1975,161400,3.581247,1917.488517,0,62.82632853,0,97.00335404,14068,0,0,0,0,0,0,0,0,2308,6071,1
"171",2013,6071009112,84,0,24.7,8451,1484,1292,5042,1824,41203,2160,1590,570,2160,98300,4.89247,1727.348354,0,0,0,0,11770,0,0,0,0,0,0,0,0,2490,6071,1
"172",2013,6071009500,79,0,33.1,6919,2343,891,3244,1873,33040,2665,1329,1336,2665,88000,5.34054,1295.561872,0,35.139577,0,35.93775774,17786,0,0,0,0,0,0,0,0,3145,6071,2
"173",2013,6071009713,84,0,34.4,6831,3484,579,2654,1713,55750,2164,1749,415,2164,137300,20.04914,340.7128685,0,90.66855349,0,90.4712157,19532,0,0,0,0,0,0,0,0,2441,6071,1
"174",2013,6073003901,83,0,24.6,4669,69,335,4207,842,24069,958,253,705,958,186900,0.641586,7277.278494,0,81.6760215,0,81.28608347,7641,0,0,0,0,1,26645.99,0,1,1057,6073,1
"175",2013,6073009000,95,0,33.1,4013,1151,172,1880,802,56311,1299,444,855,1299,442100,1.231692,3258.119725,0,0,0,0,25978,0,0,0,0,0,0,0,0,1351,6073,1
"176",2013,6075010700,62,0,48,5535,863,183,134,1246,23897,2542,233,2309,2542,1000001,0.18317,30217.83043,0,0,0,0,23368,0,0,0,0,0,0,0,0,2845,6075,1
"177",2013,6075012301,94,0,56.4,1804,565,216,322,259,12018,1250,8,1242,1250,556700.3333,0.092147,19577.41435,0,0,0,0,15454,0,0,0,0,0,0,0,0,1719,6075,1
"178",2013,6075012401,69,0,38.8,4196,1022,281,1582,653,19108,2375,13,2362,2375,347000,0.091972,45622.58079,0,0,0,0,15684,0,0,0,0,0,0,0,0,2896,6075,1
"179",2013,6075013500,94,0,35.2,2569,1919,50,193,369,100136,1679,310,1369,1679,1000001,0.235184,10923.36213,0,0,0,0,92824,0,0,0,0,0,0,0,0,1828,6075,1
"180",2013,6075015200,96,0,39.3,3966,2580,110,238,574,66403,2421,580,1841,2421,780100,0.279195,14205.12545,0,0,0,0,64777,0,0,0,0,0,0,0,0,2573,6075,1
"181",2013,6075015500,62,0,42.6,3939,1859,315,433,775,56835,2319,243,2076,2319,609500,0.312624,12599.8004,0,0,0,0,57308,0,0,0,0,0,0,0,0,2435,6075,1
"182",2013,6075015801,69,0,36.6,3847,1630,1303,328,944,61500,1740,370,1370,1740,552200,0.34364,11194.85508,0,0,0,0,43186,0,0,0,0,0,0,0,0,1780,6075,1
"183",2013,6075015900,85,0,37,4404,1454,698,418,892,32457,2335,503,1832,2335,521800,0.295389,14909.15369,0,0,0,0,35094,0,0,0,0,0,0,0,0,2368,6075,1
"184",2013,6075016100,68,0,46.6,4907,1043,1811,464,966,19790,2705,116,2589,2705,494400,0.368901,13301.67172,0,0,0,0,20000,0,0,0,0,0,0,0,0,2854,6075,1
"185",2013,6075016300,82,0,31.9,4674,2093,942,738,536,69856,2019,375,1644,2019,682500,0.245867,19010.27791,0,0,0,0,54008,0,0,0,0,0,0,0,0,2194,6075,1
"186",2013,6075016801,92,0,34.8,3610,2064,472,429,403,84082,1690,314,1376,1690,754700,0.226847,15913.80975,0,0,0,0,50698,0,0,0,0,0,0,0,0,1724,6075,1
"187",2013,6075016802,85,0,39.3,3089,1831,593,267,368,62204,1521,311,1210,1521,682500,0.215591,14328.05637,0,0,0,0,65178,0,0,0,0,0,0,0,0,1963,6075,1
"188",2013,6075017801,91,0,72.2,3042,644,142,77,585,14688,2227,381,1846,2227,623400,0.214052,14211.50001,0,0,0,0,43768,0,0,0,0,0,0,0,0,2505,6075,1
"189",2013,6075020200,94,0,36.1,5994,2998,485,1450,821,62648,3051,439,2612,3051,625000,0.338341,17715.85471,0,0,0,0,43055,0,0,0,0,0,0,0,0,3423,6075,1
"190",2013,6075020600,80,0,43.3,4500,3341,68,535,646,117578,2535,1156,1379,2535,1000001,0.56649,7943.653021,0,0,0,0,97863,0,0,0,0,0,0,0,0,2908,6075,1
"191",2013,6075022901,85,0,33,4303,1218,165,2498,727,60479,1409,348,1061,1409,758200,0.2492,17267.25522,0,0,0,0,30910,0,0,0,0,0,0,0,0,1541,6075,1
"192",2013,6075023103,44.3333333333333,0,19.9,3959,172,2439,438,912,18846,1246,109,1137,1246,313000,1.255646,3152.958716,88.25970622,82.23850069,87.86502877,81.87441579,8895,0,0,0,0,0,0,0,0,1336,6075,1
"193",2013,6075023400,59,0,26.8,3716,169,593,2275,690,54786,902,437,465,902,497500,0.853819,4352.21048,78.04838093,57.98530181,77.44674234,57.05174025,15723,0,0,0,0,0,0,0,0,1059,6075,1
"194",2013,6075025401,62,0,38.4,3760,1497,88,1316,767,80139,1273,607,666,1273,749500,0.363667,10339.12893,0,0,0,0,37031,0,0,0,0,0,0,0,0,1388,6075,1
"195",2013,6075030600,96,0,44.5,2257,1328,13,228,584,129531,885,764,121,885,913400,0.52137,4328.97942,0,0,0,0,72714,0,0,0,0,0,0,0,0,916,6075,1
"196",2013,6075035201,89,0,41.6,5169,1874,5,306,1176,66875,1825,1049,776,1825,634900,0.938889,5505.443135,0,0,0,0,31169,0,0,0,0,0,0,0,0,1976,6075,1
"197",2013,6075061100,74,0,54,4358,202,18,208,1048,13705,2083,85,1998,2083,763400,0.239861,18168.85613,0,0,0,0,14040,0,0,0,0,0,0,0,0,2319,6075,1
"198",2013,6075061400,55,0,35.7,5488,2885,409,840,1127,106767,2397,1023,1374,2397,745500,0.797778,6879.106719,0.349819975,0.191387987,69.59415332,24.23571782,61761,0,0,0,0,0,0,0,0,2653,6075,1
"199",2013,6077002202,90,0,23.6,5796,240,1026,4216,1166,25385,1282,596,686,1282,105600,2.230857,2598.104675,0,34.00918042,0,32.92049266,7960,0,0,0,0,0,0,0,0,1463,6077,1
"200",2013,6077002503,90,0,26.7,2561,85,335,1028,587,30688,656,247,409,656,86500,1.763227,1452.450535,0,26.71597774,0,25.0329906,10199,0,0,0,0,0,0,0,0,720,6077,1
"201",2013,6077004001,92,0,40,2212,919,7,1194,487,38359,811,469,342,811,135600,280.738674,7.879213678,0,79.07675402,0,78.57260681,20299,0,0,0,0,8,70406.36,8511.22,8,896,6077,2
"202",2013,6077005406,69,0,32.9,3108,1114,120,1473,684,53684,978,548,430,978,244200,1.337452,2323.821715,0,0,0,0,23891,0,0,0,0,0,0,0,0,1089,6077,1
"203",2013,6081601300,99,0,31.8,8072,919,162,3531,1643,55375,2471,543,1928,2471,559200,1.114389,7243.431154,0,19.92223275,0,32.42838291,21069,0,0,0,0,0,0,0,0,2663,6081,1
"204",2013,6083000900,72,0,35,3220,1400,73,1582,576,27130,1522,114,1408,1522,784700,1.750325,1839.658349,91.52094215,84.89807194,91.16467112,84.58651784,23647,0,0,0,0,0,0,0,0,1660,6083,1
"205",2013,6099003500,93,0,28.9,10480,3390,88,6814,2416,47911,2995,1748,1247,2995,132400,17.064265,614.1489247,0,69.15180659,0,69.4259636,16649,0,0,0,0,0,0,0,0,3338,6099,2
"206",2013,6101050501,96,0,32.6,6340,2356,130,1176,1460,42273,1910,910,1000,1910,205800,8.746229,724.8838328,0,0,0,0,19036,0,0,0,0,0,0,0,0,2042,6101,1
"207",2013,6101050702,93,0,33.4,6185,2416,49,3027,1409,48257,1771,1150,621,1771,167400,105.084697,58.85728538,0,28.1227703,0,26.7856161,17895,0,0,0,0,1,1666.38,0,1,1941,6101,1
"208",2013,6111002300,84,0,29.1,6999,1807,0,5040,1522,38072,2187,837,1350,2187,275500,3.758661,1862.099295,0.011613317,68.61519884,68.65806251,79.06746577,15392,0,0,0,0,0,0,0,0,2316,6111,1
"209",2013,6111006900,94,0,44,3781,2280,8,1001,790,47829,1699,594,1105,1699,393300,2.79153,1354.454367,0,65.38315179,0,64.50074229,34143,0,0,0,0,0,0,0,0,1783,6111,1
"210",2013,6111007613,99,0,39.8,3751,2551,71,727,997,127986,1186,1023,163,1186,623900,18.337695,204.5513354,0,95.22383163,0,98.52367075,42283,0,0,0,0,0,0,0,0,1238,6111,1
"211",2013,6113010101,86,0,28.8,7181,2724,263,3003,1528,35130,2387,931,1456,2387,183500,3.228421,2224.307177,0,0,0,0,18308,0,0,0,0,2,0,0,2,2656,6113,1
"212",2013,6113011001,80,0,39.3,5426,2681,19,2225,1285,38321,2287,824,1463,2287,342900,2.297885,2361.301806,0,0,0,0,25719,0,0,0,0,0,0,0,0,2615,6113,1
"213",2013,8013012105,68,0,36.9,5632,3941,32,1386,1420,70500,2284,1716,568,2284,395100,2.475518,2275.079398,0,95.93537016,0,95.94078188,41332,60,1662604.17,203850.1,60,61,1664994.87,203850.1,61,2389,8013,1
"214",2013,8013012204,62,0,25.7,3369,3085,34,125,243,32364,1775,370,1405,1775,650400,1.393809,2417.11741,0,99.33168435,0,99.37730247,38597,26,638411.28,10574.96,26,29,639483.19,10574.96,29,1934,8013,1
"215",2013,8021974900,84,0,39.7,4221,2181,5,1991,1182,36875,1628,1254,374,1628,122000,2716.269023,1.553969789,0,0,0,0,18689,0,0,0,0,0,0,0,0,2490,8021,2
"216",2013,8031002403,74.5,0,38.7,2994,1629,698,557,445,31222,1862,631,1231,1862,317500,0.940444,3183.602639,0,0,0,0,37662,0,0,0,0,0,0,0,0,2055,8031,1
"217",2013,8031980100,73,0,28.3,0,0,0,0,0,62543.5,0,0,0,0,221600,4.307837,0,0,0,0,0,33637,0,0,0,0,0,0,0,0,0,8031,1
"218",2013,8041002300,69,0,40.5,1733,1128,193,268,181,16449,868,205,663,868,135600,3.164179,547.6934143,0,59.96847631,0,59.90542695,16856,0,0,0,0,0,0,0,0,937,8041,1
"219",2013,8071000400,88,0,54,1895,818,0,986,515,37198,877,547,330,877,161900,100.887906,18.78322264,0,85.7370499,0,85.43327652,26426,0,0,0,0,0,0,0,0,1073,8071,2
"220",2013,8075966200,95,0,32.6,3841,2836,92,808,723,29223,1335,673,662,1335,77800,20.766038,184.965471,0,96.83798697,0,96.83152801,17780,5,108545.5,15200,5,6,108545.5,15200,6,1491,8075,2
"221",2013,8089968600,90,0,38.5,5105,2361,17,2413,1174,32733,2020,1078,942,2020,85500,5.083544,1004.220678,0,78.53541359,0,78.02413812,18624,0,0,0,0,10,53688.5,3141.13,10,2616,8089,2
"222",2013,8095967700,80,0,46.1,1446,1382,1,10,406,48571,580,445,135,580,121300,800.299291,1.806824042,0,0,0,0,25865,0,0,0,0,0,0,0,0,652,8095,2
"223",2013,9001010500,59,0,36.8,5129,2921,121,926,1207,72103,2118,745,1373,2118,709600,1.816653,2823.323992,91.29592569,44.14303894,92.39620588,43.05960301,43091,0,0,0,0,0,0,0,0,2432,9001,1
"224",2013,9001042800,78,0,42.9,4846,3754,266,539,1249,98534,1868,1475,393,1868,434800,2.44042,1985.723769,73.94746901,33.75350806,73.26387809,32.67993622,48465,0,0,0,0,0,0,0,0,1915,9001,1
"225",2013,9001044000,72.5,0,35.5,5160,1918,1003,1990,992,54147,2547,927,1620,2547,325800,1.215311,4245.826788,0,0,0,0,30323,0,0,0,0,0,0,0,0,2592,9001,1
"226",2013,9001044400,79,0,35,3534,928,1268,1251,900,52583,1382,612,770,1382,379300,2.666223,1325.470525,98.87550179,76.78383806,98.93329187,76.38148128,31662,0,0,0,0,12,102883.39,17276.03,12,1472,9001,1
"227",2013,9001044500,54,0,38.1,2771,299,1373,1037,664,28832,1205,404,801,1205,318200,1.095477,2529.491719,81.6796811,40.96227941,80.98584979,39.9035025,19029,0,0,0,0,2,1447.66,43448.85,2,1312,9001,1
"228",2013,9001073900,73,0,27.2,3303,114,1137,1820,695,31081,1174,255,919,1174,174000,0.510148,6474.591687,90.50947414,41.87794321,90.14772197,40.74613735,15467,0,0,0,0,0,0,0,0,1341,9001,1
"229",2013,9003406001,85,0,34.4,3953,2557,270,1026,1074,36989,1708,778,930,1708,216000,4.260132,927.9055203,0,59.77738667,0,58.83460714,22817,0,0,0,0,0,0,0,0,1831,9003,1
"230",2013,9003416600,72.5,0,32.9,2868,1017,372,1319,685,33200,1162,263,899,1162,164800,1.598491,1794.192147,0,0,0,0,18051,0,0,0,0,0,0,0,0,1265,9003,1
"231",2013,9003416700,85,0,38.1,6543,2960,1113,1952,1742,51600,2506,1480,1026,2506,154200,2.625586,2492.015116,0,0,0,0,21824,0,0,0,0,0,0,0,0,2814,9003,1
"232",2013,9003500900,73,0,29.1,2039,9,915,1106,573,15343,811,44,767,811,226200,0.50399,4045.715193,0,0,0,0,10665,0,0,0,0,0,0,0,0,861,9003,1
"233",2013,9003514600,86,0,35,5143,2809,935,1262,1237,36563,2264,683,1581,2264,172100,2.144937,2397.739421,0,37.86567093,0,36.849123,23807,0,0,0,0,0,0,0,0,2432,9003,1
"234",2013,9003520301,71,0,37.6,4935,3629,296,536,1383,78829,1845,1242,603,1845,246900,7.408024,666.169548,0,36.08903791,0,35.03326552,34663,0,0,0,0,0,0,0,0,1918,9003,1
"235",2013,9007560200,82,0,44.8,3516,3166,0,280,890,65141,1521,928,593,1521,228500,5.767187,609.6559727,86.25566537,61.29715074,85.62898461,60.3645461,29826,0,0,0,0,0,0,0,0,1720,9007,1
"236",2013,9009125300,56,0,34,5625,2846,964,1402,1426,35823,2097,755,1342,2097,212500,3.245124,1733.369819,79.05313166,29.36188936,78.4294822,28.19596415,21452,0,0,0,0,0,0,0,0,2184,9009,1
"237",2013,9009141000,90,0,38.8,3932,2990,312,278,807,82522,1649,925,724,1649,313700,1.896847,2072.91363,96.8847267,33.39199924,96.7656663,32.31291582,48467,0,0,0,0,0,0,0,0,1862,9009,1
"238",2013,9009142000,83.3333333333333,0,30.1,3593,2306,301,280,500,46507,1977,445,1532,1977,394100,0.666059,5394.417011,0,0,0,0,40342,0,0,0,0,0,0,0,0,2090,9009,1
"239",2013,9009142200,84,0,34.1,1652,1387,46,104,283,57000,974,310,664,974,339500,0.898998,1837.601418,88.08676044,35.16650758,88.25066086,36.21817782,43647,0,0,0,0,0,0,0,0,1037,9009,1
"240",2013,9009142400,94,0,27.7,5290,501,1142,3440,1282,29617,1791,435,1356,1791,120400,1.192747,4435.140059,91.62973269,44.68579286,91.27040896,43.72903722,13478,0,0,0,0,0,0,0,0,2137,9009,1
"241",2013,9009142500,98,0,31.8,6483,1264,1665,3449,1526,34178,2102,479,1623,2102,192300,1.844559,3514.661228,93.77218369,50.38291395,93.52822267,49.26183538,15114,0,0,0,0,0,0,0,0,2314,9009,1
"242",2013,9009142601,86,0,33,5968,1299,2260,1543,1542,41734,2295,1030,1265,2295,159700,3.815784,1564.02983,97.32976574,57.76411549,97.20416731,56.81530764,20637,1,0,0,1,1,0,0,1,2651,9009,1
"243",2013,9009150100,65,0,42.7,3974,3704,0,145,933,61250,1904,1020,884,1904,342500,3.142309,1264.675116,95.22340771,49.16793624,95.08941067,48.05355474,40495,0,0,0,0,0,0,0,0,2040,9009,1
"244",2013,9009150400,85,0,41.4,4575,3322,437,440,1214,63615,1932,1022,910,1932,261300,1.63887,2791.557598,96.77824496,71.09475337,96.65059866,70.44179909,30255,0,0,0,0,1,0,0,1,2100,9009,1
"245",2013,9009151000,78,0,45.8,3784,3381,35,182,916,81492,1721,1412,309,1721,296000,2.070023,1827.999013,98.95429476,72.15787471,98.92085212,71.54698411,45199,1,3049.86,0,1,8,12888.03,10830.21,8,2052,9009,1
"246",2013,9009154700,89,0,45.8,6441,6020,98,181,1747,81203,2552,2313,239,2552,247300,5.083506,1267.038929,95.26542927,53.18469607,95.68651843,52.27772585,38916,0,0,0,0,1,0,0,1,2552,9009,1
"247",2013,9009345300,84,0,38.2,6448,5418,20,584,1497,43787,2614,1384,1230,2614,188500,13.205924,488.2657207,0,37.32816439,0,36.32264805,24943,0,0,0,0,0,0,0,0,2818,9009,1
"248",2013,9009351100,79,0,34.2,4128,1332,1105,1426,892,42941,1732,602,1130,1732,127000,3.979057,1037.431733,0,38.69452504,0,37.66151647,20751,0,0,0,0,0,0,0,0,1946,9009,1
"249",2013,9009351400,97,0,31.5,3764,1147,372,2181,917,30545,1308,474,834,1308,118300,1.139089,3304.395003,0,0.245019057,0,22.77038544,17674,0,0,0,0,0,0,0,0,1686,9009,1
"250",2013,9009352500,95,0,40.7,2818,1408,564,713,649,47036,1267,786,481,1267,122600,3.313417,850.4815422,0,26.18912248,0,24.45015671,26540,0,0,0,0,0,0,0,0,1337,9009,1
"251",2013,9009361401,88,0,22,4522,2919,452,293,179,28594,1460,149,1311,1460,112500,0.424755,10646.13718,0,0,0,0,15966,0,0,0,0,0,0,0,0,1648,9009,1
"252",2013,9009361500,77,0,22.6,7296,2690,2254,1796,1171,44141,1859,838,1021,1859,180200,3.024177,2412.557202,92.65822094,57.43709271,92.36510652,56.47990323,16227,0,0,0,0,0,0,0,0,2088,9009,1
"253",2013,9015800300,77,0,21.4,6637,3993,442,1785,806,29857,1526,540,986,1526,163000,4.333136,1531.685135,0,68.22289873,0,67.40254028,12867,0,0,0,0,0,0,0,0,1661,9015,2
"254",2013,9015903100,94.5,0,36.3,7192,6528,84,308,1752,38785,2973,1359,1614,2973,173900,8.629197,833.4495087,0,59.87824089,0,58.93082971,21370,0,0,0,0,0,0,0,0,3409,9015,1
"255",2013,9015905100,93,0,41.9,8220,7052,178,713,2134,59262,2870,2185,685,2870,237900,75.405367,109.0108082,0,65.79641576,0,65.79974707,26491,0,0,0,0,0,0,0,0,3182,9015,1
"256",2013,10001040700,92,0,41.7,4699,2026,2000,171,1141,65494,1720,1162,558,1720,223700,6.076984,773.2454125,0.006866174,50.07178606,68.75758047,48.96079617,31926,0,0,0,0,0,0,0,0,1974,10001,1
