"","DEVELOPMENT_ID","STATE_NAME","INSPECTION_SCORE","year","in_floodplain","STATEFP","COUNTYFP","TRACTCE","BLKGRPCE","blockgroup","ALAND_b","AWATER_b","tract","ALAND_tr","AWATER_tr","pct_poor_poc1","pct_poor_poc2","pct_white","pct_poor","pct_elderly","log_income_pc","pct_renter","pop_density","CFLD_RISKV10","coastal","IFLD_RISKV10","CFLD_RISKS","IFLD_RISKS","STCO"
"20197","SD047063384","SD",83,2013,0,"46","093","020400","2","460930204002",518030,0,"46093020400",43765994,0,4.20472669276497,0.463969841960273,86.5414710485133,18.0505952380952,13.7715179968701,4.18112869974729,0.728,0.00246703858849874,NA,NA,1937120.29258027,0,91.9390161725067,"46093"
"20198","SD021000001","SD",94,2013,0,"46","073","974100","2","460739741002",4581292,0,"46073974100",1362808084,16668604,3.21167883211679,3.21167883211679,99.3589743589744,12.2183274912369,35.4700854700855,4.39425900747611,0.279642058165548,0.000204309177411088,NA,NA,1385070.15893087,0,82.9893867924528,"46073"
"20199","SD022000001","SD",83,2013,0,"46","007","941200","1","460079412001",1298148746,499142,"46007941200",3045407619,15010866,39.8247322297955,1.26582278481013,15.4696132596685,42.1362077413033,6.7219152854512,4.09328156756725,0.307053941908714,8.36575934265086e-07,NA,NA,473740.10533762,0,31.8817385444744,"46007"
"20200","SD024000001","SD",99,2013,0,"46","057","955200","3","460579552003",136983894,29346775,"46057955200",818191466,37903651,1.32880098887515,0.463535228677379,94.435857805255,6.89873417721519,19.0880989180835,4.37281998167897,0.250544662309368,9.44636600854696e-06,NA,NA,1148299.018672,0,75.7033355795148,"46057"
"20201","SD008000001","SD",83,2013,0,"46","085","972600","2","460859726002",1329620008,42039160,"46085972600",3487173606,61516556,0.723327305605787,0,97.4576271186441,5.93065693430657,30.6779661016949,4.46259263800925,0.19344262295082,4.43735801544888e-07,NA,NA,2324336.43731508,0,94.8450134770889,"46085"
"20202","SD039000001","SD",96,2013,0,"46","083","010200","3","460830102003",75982653,0,"46083010200",106626932,40891,0.74585635359116,0,90.6577693040991,6.40226628895184,14.3946615824595,4.36606790481248,0.380165289256198,1.38057827488598e-05,NA,NA,1914963.34272083,0,91.7810815363881,"46083"
"20203","SD016000001","SD",71,2013,0,"46","099","000600","2","460990006002",439356,0,"46099000600",960432,0,2.63353115727003,0.741839762611276,85.3584447144593,14.8396718866518,14.3985419198056,4.326949994166,0.708333333333333,0.00374639244712716,NA,NA,636986.104341853,0,46.5928234501348,"46099"
"20204","SD007000001","SD",99,2014,0,"46","053","971200","2","460539712002",1046657308,25643988,"46053971200",1666729982,71778576,8.6239396795476,2.21489161168709,89.8885350318471,20.0094607379376,21.8949044585987,4.39202829341718,0.217314487632509,1.20001072977747e-06,NA,NA,1329713.28352629,0,81.5658692722372,"46053"
"20205","SD011000001","SD",78,2014,0,"46","079","960200","4","460799602004",10099672,0,"46079960200",41042373,145607,1.82704019488429,1.20449316551631,94.0161725067385,19.0907740306047,20.1078167115903,4.33941168713168,0.467924528301887,0.000183669331043622,NA,NA,916008.765410226,0,65.4733827493261,"46079"
"20206","SD018000001","SD",92,2014,0,"46","023","940200","1","460239402001",366188607,1159383,"46023940200",904197327,45025840,35.1173708920188,0.970266040688576,52.8548123980424,38.209536166072,16.068515497553,4.18041263283832,0.28,3.34800148492878e-06,NA,NA,2081245.93435205,0,93.1730121293801,"46023"
"20207","SD019000001","SD",90,2014,0,"46","047","964200","2","460479642002",65979850,0,"46047964200",118690320,131829,5.01672240802676,0.525561395126612,73.4573947110676,19.1844062580149,29.1870714985309,4.34449051924189,0.524344569288389,1.54744213574296e-05,NA,NA,3005765.37394172,0,97.426718328841,"46047"
"20208","SD038000001","SD",79,2014,0,"46","059","975700","1","460599757001",31215822,117900,"46059975700",97387499,117900,0,0,99.4908350305499,8.36501901140684,24.5417515274949,4.43102584813312,0.364464692482916,3.1458405932735e-05,NA,NA,500081.804932301,0,34.4592318059299,"46059"
"20209","SD020000001","SD",99,2014,0,"46","109","940400","3","461099404003",35398965,61899,"46109940400",45109075,61899,22.8362183754993,0.066577896138482,54.5368620037807,27.5837988826816,15.6899810964083,4.35711500951038,0.393063583815029,2.98878794902619e-05,NA,NA,1423887.91097375,0,83.7474730458221,"46109"
"20210","SD010000001","SD",95,2014,0,"46","083","010300","1","460830103001",185510821,21464,"46083010300",278413238,87677,0.494539460127756,0.350298784257161,97.4949221394719,4.84784889821616,9.95260663507109,4.50030510001057,0.0727699530516432,7.96179970547379e-06,NA,NA,1319596.91548055,0,81.2352594339623,"46083"
"20211","SD045000011","SD",88,2014,0,"46","103","011001","1","461030110011",2305051,0,"46103011001",3109246,2793,2.45012250612531,2.10010500525026,82.1261682242991,9.75981700343119,28.1542056074766,4.3981310562167,0.494640122511485,0.000742716755507796,NA,NA,911022.149353652,0,65.2796495956873,"46103"
"20212","SD013000001","SD",94,2014,0,"46","097","961600","1","460979616001",23383218,0,"46097961600",1476889389,4382648,0.0854700854700855,0,90.4672897196262,11.0621419127369,24.018691588785,4.37204623207921,0.342733188720174,4.57593133673902e-05,NA,NA,1119728.41023123,0,74.5093497304582,"46097"
"20213","SD031000001","SD",87,2014,0,"46","011","958700","3","460119587003",15498268,0,"46011958700",1033768922,26253397,1.24489398949621,1.36160280101148,93.8025675077468,6.91271236086702,8.67640548915449,4.38765672862014,0.300733496332518,0.000145758222789798,NA,NA,2347015.88465569,0,94.9313510781671,"46011"
"20214","SD045000016","SD",89,2014,0,"46","103","011001","1","461030110011",2305051,0,"46103011001",3109246,2793,2.45012250612531,2.10010500525026,82.1261682242991,9.75981700343119,28.1542056074766,4.3981310562167,0.494640122511485,0.000742716755507796,NA,NA,911022.149353652,0,65.2796495956873,"46103"
"20215","SD017000001","SD",95,2014,0,"46","125","965100","4","461259651004",116837717,0,"46125965100",731428996,25628,1.18255728011826,0.369549150036955,95.8575581395349,8.64228456913828,16.3517441860465,4.40885026291203,0.236886632825719,1.17770188885153e-05,NA,NA,1890367.06771989,0,91.4546832884097,"46125"
"20216","SD009000001","SD",90,2019,0,"46","077","958200","1","460779582001",90110304,0,"46077958200",976753669,7127655,0,0,98.7431264728987,4.34782608695652,29.693637077769,4.53386099197502,0.223214285714286,1.41271302336301e-05,NA,NA,893513.736644587,0,64.4015330188679,"46077"
"20217","SD024000001","SD",93,2019,0,"46","057","955200","3","460579552003",136983894,29346775,"46057955200",818191466,37903651,2.07912214842622,1.73260179035518,95.2482269503546,6.60885167464115,19.7872340425532,4.46517457813416,0.148854961832061,1.02931808903023e-05,NA,NA,1148299.018672,0,75.7033355795148,"46057"
"20218","TN003000012","TN",82,2015,0,"47","093","002900","2","470930029002",2221643,0,"47093002900",4017009,0,18.4375784978649,14.8455162019593,53.8868323638287,48.3993902439024,2.74986779481756,3.94797257924578,0.883081155433287,0.000851171857944773,NA,NA,376461.940151424,0,21.6960074123989,"47093"
"20219","TN014000001","TN",91,2015,0,"47","103","975300","1","471039753001",1038168,0,"47103975300",88465212,0,15.3381439838899,9.69961402919953,39.4313967861557,26.447390501762,9.14709517923362,4.00138752348664,0.970108695652174,0.000779257307102511,NA,NA,1404792.02808965,0,83.4652964959569,"47103"
"20220","TN052000001","TN",98,2015,0,"47","017","962100","4","470179621004",10622684,111630,"47017962100",269633620,3951283,7.11456652486431,6.8505207569312,77.6179056754596,20.9895280012141,16.1470823341327,4.0972920240919,0.312896405919662,0.000117766846872222,NA,NA,447085.464869727,0,29.5042958221024,"47017"
"20221","TN035000002","TN",97,2016,0,"47","187","050800","4","471870508004",1630568,0,"47187050800",4516007,0,12.0648921089935,12.0491415971019,77.1541501976285,20.2577067362584,22.4901185770751,4.50616666504697,0.545652173913043,0.0015516065567336,NA,NA,613984.729258852,0,44.8218497304582,"47187"
"20222","TN035000001","TN",87,2016,0,"47","187","050800","1","471870508001",592956,0,"47187050800",4516007,0,12.0648921089935,12.0491415971019,34.6888478126925,20.2577067362584,7.51694393099199,4.32120475685445,0.394904458598726,0.00273713395260357,NA,NA,613984.729258852,0,44.8218497304582,"47187"
"20223","TN062000001","TN",89,2016,0,"47","143","975401","3","471439754013",2006042,16493,"47143975401",35022558,41796,4.1117979037893,3.95055092717012,86.6477272727273,29.7939068100358,15.3409090909091,4.14500984014214,0.47921760391198,0.000526409716247217,NA,NA,4023808.99630731,0,98.9070923180593,"47143"
